Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",22y 322d,101 (48-2-51 48.51%),136 (1.35),←,
23,"Ablett, Nathan",21y 109d,12 (5-1-6 45.83%),15 (1.25),←,
3,"Bartel, Jimmy",23y 118d,86 (42-2-42 50.00%),45 (0.52),←,
24,"Blake, Mark",21y 204d,12 (4-0-8 33.33%),,←,
35,"Chapman, Paul",25y 147d,118 (57-2-59 49.15%),142 (1.20),←,
11,"Corey, Joel",25y 43d,127 (61-2-64 48.82%),41 (0.32),←,
19,"Egan, Matthew",23y 265d,38 (17-1-20 46.05%),1 (0.03),←,
44,"Enright, Corey",25y 199d,102 (44-2-56 44.12%),30 (0.29),←,
16,"Gardiner, Charlie",24y 31d,50 (30-0-20 60.00%),25 (0.50),←,
2,"Harley, Tom",28y 257d,143 (74-3-66 52.80%),9 (0.06),142 (73-3-66 52.46%),8 (0.06)
8,"Hunt, Josh",25y 18d,84 (44-1-39 52.98%),10 (0.12),←,
28,"Johnson, David",25y 155d,59 (29-1-29 50.00%),13 (0.22),←,
45,"Ling, Cameron",26y 33d,136 (68-3-65 51.10%),63 (0.46),←,
4,"Mackie, Andrew",22y 237d,38 (22-0-16 57.89%),29 (0.76),←,
39,"Milburn, Darren",29y 351d,189 (91-1-97 48.41%),75 (0.40),←,
21,"Mooney, Cameron",27y 187d,120 (63-1-56 52.92%),90 (0.75),109 (53-1-55 49.08%),88 (0.81)
6,"Ottens, Brad",27y 66d,167 (71-1-95 42.81%),201 (1.20),38 (18-1-19 48.68%),49 (1.29)
32,"Prismall, Brent",20y 261d,9 (4-1-4 50.00%),4 (0.44),←,
30,"Scarlett, Matthew",27y 300d,161 (82-2-77 51.55%),15 (0.09),←,
14,"Selwood, Joel",18y 310d,1 (0-0-1 0.00%),,←,
10,"Tenace, Kane",21y 271d,45 (23-1-21 52.22%),10 (0.22),←,
40,"Wojcinski, David",26y 195d,94 (45-2-47 48.94%),25 (0.27),←,
Totals,Totals,24y 219d,1892 (924-29-939 48.84%),979 (0.52),,
C,"Thompson, Mark",43y 133d,161 (78-3-80 49.38%),,←,
