Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",25y 363d,79 (47-1-31 60.13%),116 (1.47),←,
21,"Barlow, Michael",25y 208d,60 (36-1-23 60.83%),34 (0.57),←,
30,"Clarke, Zac",23y 108d,44 (18-1-25 42.05%),22 (0.50),←,
15,"Crowley, Ryan",29y 131d,154 (81-1-72 52.92%),104 (0.68),←,
3,"Dawson, Zac",27y 142d,110 (68-4-38 63.64%),6 (0.05),33 (22-1-10 68.18%),2 (0.06)
9,"de Boer, Matt",23y 126d,91 (49-1-41 54.40%),35 (0.38),←,
7,"Fyfe, Nat",21y 299d,63 (37-1-25 59.52%),45 (0.71),←,
32,"Hill, Stephen",23y 74d,100 (52-0-48 52.00%),58 (0.58),←,
5,"Ibbotson, Garrick",25y 121d,113 (53-1-59 47.35%),21 (0.19),←,
37,"Johnson, Michael",28y 267d,164 (86-1-77 52.74%),58 (0.35),←,
23,"Mayne, Chris",24y 254d,96 (52-1-43 54.69%),127 (1.32),←,
16,"Mundy, David",27y 359d,177 (91-1-85 51.69%),71 (0.40),←,
13,"Mzungu, Tendai",27y 136d,53 (30-1-22 57.55%),33 (0.62),←,
29,"Pavlich, Matthew",31y 195d,284 (130-0-154 45.77%),565 (1.99),←,
46,"Pearce, Clancee",22y 264d,65 (34-1-30 53.08%),31 (0.48),←,
6,"Pearce, Danyle",27y 98d,169 (70-2-97 42.01%),83 (0.49),15 (11-1-3 76.67%),7 (0.47)
31,"Sandilands, Aaron",30y 220d,185 (95-0-90 51.35%),72 (0.39),←,
11,"Sheridan, Tom",19y 259d,4 (3-0-1 75.00%),2 (0.50),←,
36,"Silvagni, Alex",25y 288d,35 (19-1-15 55.71%),8 (0.23),←,
34,"Spurr, Lee",25y 352d,27 (21-1-5 79.63%),,←,
33,"Sutcliffe, Cam",21y 52d,14 (11-1-2 82.14%),7 (0.50),←,
10,"Walters, Michael",22y 188d,33 (20-1-12 62.12%),63 (1.91),←,
Totals,Totals,25y 188d,2120 (1103-22-995 52.03%),1561 (0.74),,
C,"Lyon, Ross",46y 248d,160 (102-5-53 65.31%),,39 (26-1-12 67.95%),
