Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",28y 178d,233 (160-1-72 68.88%),32 (0.14),←,
30,"Brand, Kaiden",22y 107d,7 (6-0-1 85.71%),,←,
22,"Breust, Luke",25y 256d,133 (107-0-26 80.45%),259 (1.95),←,
9,"Burgoyne, Shaun",33y 277d,312 (217-1-94 69.71%),251 (0.80),155 (120-1-34 77.74%),80 (0.52)
18,"Ceglar, Jonathon",25y 161d,46 (37-0-9 80.43%),24 (0.52),←,
8,"Duryea, Taylor",25y 91d,79 (63-0-16 79.75%),13 (0.16),←,
12,"Frawley, James",27y 308d,173 (60-1-112 34.97%),24 (0.14),34 (26-0-8 76.47%),6 (0.18)
6,"Gibson, Josh",32y 133d,206 (136-2-68 66.50%),5 (0.02),141 (107-1-33 76.24%),3 (0.02)
19,"Gunston, Jack",24y 282d,120 (89-0-31 74.17%),261 (2.17),106 (84-0-22 79.25%),241 (2.27)
10,"Hill, Bradley",23y 15d,88 (71-0-17 80.68%),55 (0.63),←,
15,"Hodge, Luke",32y 39d,279 (167-1-111 60.04%),188 (0.67),←,
3,"Lewis, Jordan",30y 91d,257 (166-1-90 64.79%),141 (0.55),←,
7,"McEvoy, Ben",27y 13d,140 (87-2-51 62.86%),55 (0.39),49 (36-0-13 73.47%),28 (0.57)
5,"Mitchell, Sam",33y 286d,300 (186-1-113 62.17%),67 (0.22),←,
23,"OBrien, Tim",22y 118d,16 (13-0-3 81.25%),13 (0.81),←,
13,"ORourke, Jonathan",22y 94d,16 (6-0-10 37.50%),4 (0.25),7 (5-0-2 71.43%),4 (0.57)
28,"Puopolo, Paul",28y 235d,128 (102-0-26 79.69%),127 (0.99),←,
33,"Rioli, Cyril",27y 10d,172 (121-1-50 70.64%),255 (1.48),←,
21,"Sicily, James",21y 200d,20 (16-0-4 80.00%),30 (1.50),←,
16,"Smith, Isaac",27y 207d,128 (103-0-25 80.47%),109 (0.85),←,
24,"Stratton, Ben",27y 145d,134 (98-1-35 73.51%),1 (0.01),←,
11,"Whitecross, Brendan",26y 181d,90 (61-1-28 68.33%),39 (0.43),←,
Totals,Totals,27y 23d,3077 (2072-13-992 67.34%),1953 (0.63),,
C,"Clarkson, Alastair",48y 88d,276 (177-1-98 64.31%),,←,
