West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",8,2,5,13,,,,4.0,1.0,2.0,1.0,1.0,1.0,,,4.0,10.0,,,3.0,,,83.0
15,"Cripps, Jamie",12,6,2,14,2,1.0,,6.0,2.0,6.0,2.0,,4.0,,,6.0,8.0,,,,2.0,2.0,75.0
27,"Darling, Jack",14,10,2,16,5,2.0,,3.0,,6.0,,1.0,2.0,,3.0,3.0,12.0,,4.0,1.0,,2.0,83.0
14 ↓,"Duggan, Liam",5,3,2,7,,,,,,2.0,1.0,,,,,1.0,6.0,,,,,,49.0
18,"Ellis, Xavier",10,3,2,12,,,,2.0,2.0,1.0,1.0,3.0,1.0,2.0,,3.0,7.0,,,,,,80.0
3,"Gaff, Andrew",21,4,7,28,,,,3.0,3.0,2.0,1.0,2.0,,,1.0,7.0,20.0,,,1.0,2.0,1.0,93.0
33,"Hill, Josh",6,3,2,8,1,2.0,,1.0,,1.0,,,,,,2.0,5.0,,1.0,,,,85.0
25,"Hurn, Shannon",8,6,6,14,,,,,2.0,1.0,,1.0,,,,1.0,12.0,,,,,1.0,86.0
17,"Kennedy, Josh",12,9,2,14,2,4.0,,2.0,,3.0,,3.0,1.0,2.0,,4.0,11.0,1.0,4.0,,,,100.0
2,"LeCras, Mark",10,5,6,16,1,2.0,,6.0,,1.0,1.0,3.0,1.0,1.0,,6.0,10.0,2.0,2.0,1.0,,,92.0
7,"Masten, Chris",14,5,13,27,,1.0,,3.0,3.0,4.0,1.0,,,,2.0,7.0,20.0,,,1.0,2.0,1.0,93.0
20,"McGovern, Jeremy",6,6,3,9,1,,,,1.0,1.0,,3.0,,1.0,,2.0,8.0,,1.0,2.0,,1.0,91.0
9,"Naitanui, Nic",5,1,4,9,,,36.0,4.0,2.0,2.0,6.0,2.0,3.0,1.0,,8.0,1.0,,,1.0,,,71.0
11,"Priddis, Matt",6,,16,22,,,,11.0,2.0,2.0,6.0,2.0,2.0,2.0,,13.0,10.0,,,1.0,1.0,2.0,84.0
31,"Schofield, Will",12,8,8,20,,,,1.0,4.0,,,1.0,,,,8.0,12.0,1.0,,8.0,,,100.0
10 ↑,"Selwood, Scott",7,,3,10,,,,,,1.0,2.0,1.0,1.0,1.0,,5.0,4.0,,,,,1.0,32.0
4,"Sheed, Dom",13,4,11,24,1,,,2.0,2.0,4.0,8.0,2.0,1.0,,,11.0,11.0,1.0,,1.0,,,83.0
5,"Sheppard, Brad",10,6,7,17,,,,,5.0,1.0,,2.0,1.0,,,5.0,11.0,,1.0,5.0,,,91.0
13,"Shuey, Luke",9,5,11,20,2,1.0,,3.0,1.0,3.0,5.0,4.0,1.0,2.0,,8.0,12.0,,2.0,,,1.0,84.0
22,"Sinclair, Callum",5,1,2,7,1,,22.0,2.0,,5.0,1.0,,1.0,,,2.0,5.0,,,3.0,,1.0,79.0
12,"Wellingham, Sharrod",10,8,14,24,,,,1.0,3.0,,,1.0,,,,9.0,15.0,,,1.0,1.0,,86.0
6,"Yeo, Elliot",7,3,9,16,,,1.0,5.0,,5.0,4.0,3.0,,,,6.0,9.0,,,1.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,98,137,347,16,18.0,59.0,59.0,33.0,53.0,40.0,35.0,20.0,12.0,6.0,121.0,219.0,5.0,15.0,30.0,8.0,13.0,
Opposition,Opposition,169,70,136,305,9,6.0,40.0,61.0,30.0,45.0,37.0,46.0,12.0,20.0,,117.0,181.0,10.0,9.0,41.0,5.0,6.0,
