Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Ballantyne, Jon",24y 275d,25 (12-0-13 48.00%),46 (1.84),5 (3-0-2 60.00%),
26,"Brown, Gavin",26y 217d,130 (72-3-55 56.54%),107 (0.82),←,
5,"Buckley, Nathan",21y 278d,25 (7-0-18 28.00%),24 (0.96),5 (3-0-2 60.00%),3 (0.60)
24,"Butcher, Kent",20y 176d,9 (4-0-5 44.44%),1 (0.11),←,
28,"Crosisca, Gavin",25y 227d,126 (78-3-45 63.10%),47 (0.37),←,
2,"Francis, Tony",25y 29d,81 (50-2-29 62.96%),55 (0.68),←,
7,"Fraser, Mark",23y 85d,34 (21-0-13 61.76%),18 (0.53),←,
15,"Hassall, Jon",20y 259d,5 (3-0-2 60.00%),,←,
8,"James, Brett",21y 136d,4 (2-0-2 50.00%),3 (0.75),←,
23,"Kelly, Craig",27y 318d,80 (49-2-29 62.50%),38 (0.47),←,
12,"McCartney, Jason",20y 47d,24 (13-0-11 54.17%),9 (0.38),←,
1,"Monkhorst, Damian",24y 252d,101 (64-2-35 64.36%),18 (0.18),←,
18,"Plain, Bradley",24y 217d,49 (33-0-16 67.35%),91 (1.86),3 (1-0-2 33.33%),2 (0.67)
36,"Rocca, Saverio",20y 161d,35 (22-0-13 62.86%),122 (3.49),←,
29,"Russell, Scott",23y 358d,93 (58-2-33 63.44%),65 (0.70),←,
41,"Ryan, Stephen",23y 298d,47 (14-0-33 29.79%),42 (0.89),4 (2-0-2 50.00%),3 (0.75)
17,"Sanderson, Brenton",20y 62d,8 (2-0-6 25.00%),5 (0.63),2 (0-0-2 0.00%),1 (0.50)
22,"Shaw, Tony",33y 281d,297 (169-3-125 57.41%),154 (0.52),←,
14,"Watson, Shane",20y 72d,35 (20-0-15 57.14%),32 (0.91),←,
10,"Williams, Paul",21y 27d,57 (34-0-23 59.65%),55 (0.96),←,
19,"Wright, Graham",25y 328d,117 (78-2-37 67.52%),88 (0.75),←,
Totals,Totals,23y 230d,1382 (805-19-558 58.25%),1020 (0.74),,
C,"Matthews, Leigh",42y 60d,184 (108-3-73 59.51%),,←,
