Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",9,3,8,17,,,1.0,1.0,3.0,3.0,,2.0,4.0,,,4.0,12.0,,,1.0,,,
30,"Brown, Leigh",12,3,,12,,,,1.0,4.0,1.0,,,2.0,2.0,,4.0,5.0,,,1.0,,,
10,"Cook, Troy",8,2,4,12,,,,3.0,2.0,2.0,1.0,3.0,,1.0,,2.0,10.0,,,2.0,,,
12,"Dodd, Brad",8,1,4,12,2,1.0,,4.0,,4.0,1.0,2.0,,,,3.0,10.0,,1.0,1.0,,,
18,"Fewster, Brendon",7,4,6,13,,1.0,5.0,1.0,,4.0,2.0,4.0,,1.0,,8.0,6.0,,,,,,
2,"Fletcher, Adrian",14,5,19,33,,,,3.0,3.0,4.0,12.0,1.0,4.0,1.0,1.0,20.0,15.0,2.0,,4.0,,,
35,"Gale, Mark",13,5,7,20,1,,,,3.0,7.0,1.0,4.0,,1.0,,5.0,14.0,,,,,,
46,"Grover, Antoni",5,2,5,10,,,,1.0,1.0,1.0,,,1.0,2.0,,3.0,6.0,,,,,,
4,"Hasleby, Paul",16,2,14,30,1,2.0,,2.0,2.0,4.0,7.0,6.0,2.0,2.0,,10.0,19.0,,1.0,2.0,,,
11,"Kickett, Dale",11,7,3,14,1,,,3.0,2.0,,1.0,3.0,2.0,2.0,,1.0,11.0,1.0,,2.0,,,
28,"Koops, Steven",4,2,3,7,1,1.0,,2.0,,1.0,1.0,,,3.0,,5.0,4.0,1.0,,,,,
20,"Longmuir, Justin",2,1,7,9,,,7.0,,,2.0,2.0,1.0,,1.0,,4.0,5.0,,,1.0,,,
21,"Longmuir, Troy",3,,4,7,,1.0,,1.0,,1.0,1.0,,1.0,,,4.0,3.0,,,,,,
8,"McManus, Shaun",3,3,6,9,,,,2.0,,1.0,2.0,2.0,,1.0,,5.0,5.0,,,,,,
16,"Michael, Clem",5,3,11,16,,,13.0,2.0,,,9.0,2.0,2.0,,,13.0,3.0,1.0,,2.0,,,
6,"Modra, Tony",8,3,,8,5,1.0,,,,,,1.0,1.0,,,5.0,3.0,2.0,3.0,,,,
25,"Norrish, Jason",8,2,10,18,,,,2.0,4.0,1.0,1.0,4.0,2.0,1.0,,11.0,6.0,,,,1.0,,
23,"Parker, Shane",8,2,5,13,1,,,2.0,2.0,2.0,,1.0,,,,6.0,7.0,,,1.0,,,
36,"Prescott, Ashley",14,4,7,21,,1.0,,,1.0,6.0,1.0,6.0,,3.0,,7.0,16.0,,,,,,
15,"Sinclair, Jess",17,5,5,22,2,,,,,5.0,2.0,2.0,,1.0,,5.0,17.0,,1.0,5.0,1.0,,
19,"Walker, James",12,3,6,18,,,,1.0,9.0,1.0,,1.0,2.0,,,6.0,9.0,,,,,,
26,"Waterhouse, Clive",9,5,7,16,2,1.0,,1.0,,5.0,,3.0,1.0,4.0,,5.0,10.0,,2.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,67,141,337,16,11.0,26.0,32.0,36.0,55.0,44.0,48.0,24.0,26.0,1.0,136.0,196.0,7.0,8.0,22.0,2.0,,
Opposition,Opposition,197,66,104,301,19,15.0,18.0,22.0,29.0,59.0,37.0,24.0,26.0,24.0,5.0,146.0,157.0,16.0,16.0,25.0,4.0,,
