Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",24y 205d,60 (35-1-24 59.17%),11 (0.18),26 (14-0-12 53.85%),5 (0.19)
11,"Bowden, Joel",22y 297d,83 (43-0-40 51.81%),78 (0.94),←,
17,"Broderick, Paul",31y 101d,241 (117-1-123 48.76%),155 (0.64),148 (78-1-69 53.04%),75 (0.51)
15,"Cameron, Leon",28y 224d,194 (104-3-87 54.38%),73 (0.38),22 (11-0-11 50.00%),5 (0.23)
9,"Campbell, Wayne",28y 203d,203 (93-1-109 46.06%),128 (0.63),←,
6,"Chaffey, Mark",23y 343d,61 (28-0-33 45.90%),13 (0.21),←,
7,"Dragicevic, Marc",20y 15d,40 (19-0-21 47.50%),23 (0.57),←,
14,"Fiora, Aaron",19y 360d,10 (7-0-3 70.00%),6 (0.60),←,
25,"Gale, Brendon",32y 270d,225 (98-1-126 43.78%),207 (0.92),←,
2,"Gaspar, Darren",24y 329d,124 (56-0-68 45.16%),12 (0.10),103 (49-0-54 47.57%),11 (0.11)
20,"Hall, Ray",20y 169d,4 (3-0-1 75.00%),4 (1.00),←,
1,"Hilton, Rory",21y 364d,36 (14-0-22 38.89%),21 (0.58),27 (11-0-16 40.74%),18 (0.67)
16,"Holland, Ben",23y 339d,90 (45-0-45 50.00%),107 (1.19),←,
39,"Kellaway, Andrew",25y 142d,59 (29-0-30 49.15%),13 (0.22),←,
3,"Kellaway, Duncan",28y 56d,145 (73-1-71 50.69%),9 (0.06),←,
33,"Knights, Matthew",30y 191d,241 (100-0-141 41.49%),126 (0.52),←,
12,"Richardson, Matthew",26y 26d,125 (60-0-65 48.00%),397 (3.18),←,
4,"Rogers, Matthew",27y 140d,140 (74-1-65 53.21%),123 (0.88),←,
19,"Sziller, Steven",28y 120d,121 (55-1-65 45.87%),38 (0.31),3 (2-0-1 66.67%),
32,"Tivendale, Greg",21y 360d,37 (17-0-20 45.95%),22 (0.59),←,
29,"Torney, Jason",23y 302d,76 (38-1-37 50.66%),8 (0.11),←,
41,"Vardy, Royce",20y 346d,14 (8-0-6 57.14%),,←,
Totals,Totals,25y 107d,2329 (1116-11-1202 47.92%),1574 (0.68),,
C,"Frawley, Danny",37y 218d,25 (13-0-12 52.00%),,←,
