Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 332d,44 (33-0-11 75.00%),24 (0.55),←,
1,"Beech, Jonathon",26y 212d,1 (1-0-0 100.00%),1 (1.00),←,
18,"Betts, Eddie",30y 195d,265 (126-3-136 48.11%),513 (1.94),81 (51-0-30 62.96%),223 (2.75)
23,"Cameron, Charlie",22y 339d,61 (40-0-21 65.57%),76 (1.25),←,
2,"Crouch, Brad",23y 146d,49 (27-0-22 55.10%),14 (0.29),←,
44,"Crouch, Matt",22y 49d,59 (40-0-19 67.80%),12 (0.20),←,
26,"Douglas, Richard",30y 123d,207 (114-0-93 55.07%),139 (0.67),←,
20,"Greenwood, Hugh",25y 95d,4 (3-0-1 75.00%),3 (0.75),←,
15,"Hartigan, Kyle",25y 214d,63 (44-0-19 69.84%),1 (0.02),←,
24,"Jacobs, Sam",29y 60d,161 (90-0-71 55.90%),40 (0.25),144 (83-0-61 57.64%),37 (0.26)
4,"Jenkins, Josh",28y 121d,101 (60-0-41 59.41%),199 (1.97),←,
8,"Kelly, Jake",22y 139d,21 (13-0-8 61.90%),,←,
3,"Knight, Riley",22y 74d,19 (14-0-5 73.68%),14 (0.74),←,
29,"Laird, Rory",23y 162d,88 (54-0-34 61.36%),8 (0.09),←,
6,"Lever, Jake",21y 96d,45 (31-0-14 68.89%),3 (0.07),←,
27,"Lynch, Tom",26y 267d,95 (61-0-34 64.21%),144 (1.52),89 (57-0-32 64.04%),140 (1.57)
30,"Milera, Wayne",19y 268d,19 (15-0-4 78.95%),12 (0.63),←,
22,"Otten, Andy",28y 25d,91 (50-0-41 54.95%),34 (0.37),←,
9,"Sloane, Rory",27y 84d,153 (90-0-63 58.82%),97 (0.63),←,
33,"Smith, Brodie",25y 146d,132 (81-0-51 61.36%),41 (0.31),←,
12,"Talia, Daniel",25y 250d,134 (81-0-53 60.45%),6 (0.04),←,
13,"Walker, Taylor",27y 45d,141 (81-0-60 57.45%),334 (2.37),←,
Totals,Totals,25y 107d,1953 (1149-3-801 58.83%),1715 (0.88),,
C,"Pyke, Don",48y 186d,36 (26-0-10 72.22%),,←,
