Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Baguley, Mark",8,5,4,12,1,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,13.0,,1.0,3.0,,,73.0
16,"Begley, Josh",3,1,6,9,,,,,,2.0,1.0,3.0,,1.0,,7.0,2.0,,,,,1.0,82.0
2,"Bellchambers, Tom",7,3,8,15,,,45.0,1.0,,4.0,4.0,2.0,,,,7.0,8.0,1.0,,3.0,,,80.0
6,"Daniher, Joe",9,4,3,12,2,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,,8.0,4.0,2.0,3.0,1.0,,3.0,94.0
13,"Fantasia, Orazio",7,2,4,11,1,1.0,,6.0,,2.0,2.0,3.0,,3.0,,5.0,8.0,,1.0,4.0,,,66.0
9,"Goddard, Brendon",17,6,11,28,1,,,1.0,5.0,2.0,5.0,1.0,,,,5.0,21.0,,1.0,,1.0,,91.0
15,"Green, Josh",9,3,3,12,1,1.0,,4.0,,2.0,2.0,1.0,1.0,,,7.0,4.0,,1.0,,,1.0,76.0
35,"Guelfi, Matt",11,3,6,17,,1.0,,2.0,1.0,6.0,1.0,3.0,1.0,,,9.0,10.0,,,1.0,,1.0,74.0
36,"Hartley, Michael",8,5,6,14,,,,2.0,1.0,,,1.0,,1.0,,6.0,9.0,1.0,,8.0,,,94.0
21,"Heppell, Dyson",14,6,17,31,,,,7.0,3.0,1.0,5.0,3.0,1.0,,2.0,13.0,17.0,,,,,,79.0
26,"Hooker, Cale",9,8,14,23,,,,2.0,1.0,1.0,,2.0,,2.0,,6.0,15.0,,,2.0,,,88.0
18,"Hurley, Michael",24,15,5,29,,,,1.0,8.0,1.0,1.0,2.0,,,3.0,4.0,23.0,1.0,,2.0,,,92.0
43,"McDonald-Tipungwuti, Anthony",7,5,4,11,1,,,4.0,,1.0,2.0,1.0,1.0,1.0,,6.0,5.0,1.0,,1.0,,,79.0
1,"McGrath, Andrew",8,2,7,15,,,,2.0,1.0,,,,,,,6.0,9.0,,,2.0,1.0,,81.0
7,"Merrett, Zach",18,5,11,29,,,,8.0,3.0,3.0,3.0,5.0,1.0,1.0,,8.0,19.0,,,1.0,3.0,,77.0
23,"Myers, David",15,3,9,24,2,,,3.0,,6.0,6.0,2.0,1.0,2.0,,9.0,16.0,,,4.0,,2.0,72.0
3,"Parish, Darcy",11,4,8,19,,1.0,,3.0,1.0,6.0,4.0,2.0,,2.0,,6.0,14.0,,,1.0,1.0,1.0,80.0
42,"Saad, Adam",3,3,6,9,,,,3.0,2.0,2.0,,1.0,,1.0,,2.0,9.0,,,1.0,3.0,,81.0
5,"Smith, Devon",9,,8,17,,1.0,,11.0,1.0,4.0,2.0,3.0,3.0,,,8.0,10.0,,,2.0,2.0,,85.0
17,"Stewart, James",7,4,2,9,3,1.0,,,,2.0,1.0,1.0,1.0,1.0,,7.0,2.0,2.0,2.0,,1.0,1.0,84.0
25,"Stringer, Jake",11,3,2,13,4,1.0,,1.0,,3.0,2.0,4.0,3.0,2.0,,9.0,5.0,,2.0,1.0,,,84.0
11,"Zaharakis, David",12,6,16,28,,,,1.0,2.0,5.0,1.0,4.0,1.0,,,6.0,24.0,,,1.0,1.0,2.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,96,160,387,16,10.0,46.0,64.0,32.0,57.0,45.0,49.0,15.0,21.0,5.0,144.0,247.0,8.0,11.0,38.0,13.0,12.0,
Opposition,Opposition,184,69,181,365,12,12.0,39.0,61.0,38.0,47.0,41.0,54.0,21.0,15.0,1.0,142.0,222.0,11.0,11.0,51.0,7.0,6.0,
