Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",31y 11d,179 (103-2-74 58.10%),71 (0.40),←,
21,"Bradley, Craig",29y 191d,163 (95-2-66 58.90%),118 (0.72),←,
20,"Brown, Fraser",22y 257d,48 (21-1-26 44.79%),21 (0.44),←,
35,"Dean, Peter",28y 54d,151 (91-1-59 60.60%),22 (0.15),←,
6,"Dorotich, Jon",31y 5d,129 (71-2-56 55.81%),99 (0.77),←,
12,"Gleeson, Adrian",26y 2d,126 (75-2-49 60.32%),117 (0.93),←,
13,"Hanna, Mil",27y 27d,113 (58-2-53 52.21%),47 (0.42),←,
17,"Heaver, Brent",21y 321d,19 (12-1-6 65.79%),31 (1.63),7 (3-1-3 50.00%),19 (2.71)
33,"Hogg, Matthew",24y 132d,80 (37-3-40 48.13%),12 (0.15),21 (13-1-7 64.29%),8 (0.38)
4,"Kernahan, Stephen",29y 243d,163 (96-2-65 59.51%),463 (2.84),←,
43,"Koutoufides, Anthony",20y 104d,11 (4-1-6 40.91%),2 (0.18),←,
44,"Madden, Justin",31y 336d,244 (147-2-95 60.66%),152 (0.62),199 (117-2-80 59.30%),132 (0.66)
5,"McKay, Andrew",22y 292d,5 (2-1-2 50.00%),2 (0.40),←,
7,"Ratten, Brett",21y 295d,43 (21-0-22 48.84%),6 (0.14),←,
14,"Sexton, Michael",22y 58d,40 (19-1-20 48.75%),3 (0.08),←,
9,"Sholl, Brett",21y 237d,16 (9-1-6 59.38%),3 (0.19),←,
1,"Silvagni, Stephen",25y 336d,123 (76-1-46 62.20%),92 (0.75),←,
11,"Spalding, Earl",28y 52d,136 (86-1-49 63.60%),86 (0.63),27 (16-1-10 61.11%),23 (0.85)
38,"Welsh, Rohan",22y 207d,19 (11-1-7 60.53%),38 (2.00),←,
2,"Williams, Greg",29y 214d,162 (88-1-73 54.63%),136 (0.84),21 (12-1-8 59.52%),8 (0.38)
Totals,Totals,25y 333d,1970 (1122-28-820 56.95%),1521 (0.77),,
C,"Parkin, David",50y 232d,332 (190-2-140 57.53%),,169 (103-2-64 61.54%),
