Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"AhMat, Robert",6,1,2,8,,,,1.0,,3.0,,1.0,,2.0,,,,,,,,,
41,"Cook, Troy",7,2,9,16,,,1.0,,2.0,4.0,5.0,1.0,,1.0,,,,,,,,,
8,"Cresswell, Daryn",21,4,10,31,1,1.0,,,2.0,7.0,8.0,2.0,2.0,,3.0,,,,,,,,
28,"Crouch, Jared",5,,5,10,,,,,,3.0,6.0,2.0,,1.0,,,,,,,,,
6,"Dunkley, Andrew",7,6,5,12,,,1.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,,,,
10,"Filandia, Peter",8,1,2,10,1,,,,1.0,1.0,,,2.0,,,,,,,,,,
3,"Lewis, Dale",12,8,5,17,3,3.0,,,,3.0,2.0,1.0,,,,,,,,,,,
4,"Lockett, Tony",8,7,4,12,7,1.0,,,,,,,,3.0,,,,,,,,,
34,"Luff, Troy",12,6,7,19,2,1.0,2.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,
11,"Maxfield, Stuart",11,2,4,15,,2.0,,,,6.0,2.0,,,,,,,,,,,,
17,"Mooney, Jason",4,5,3,7,,,2.0,,,1.0,,,1.0,,,,,,,,,,
23,"Nicks, Matthew",11,4,7,18,1,,,,3.0,5.0,2.0,1.0,1.0,,,,,,,,,,
12,"OFarrell, Brett",4,3,1,5,,2.0,6.0,,,2.0,1.0,,,,,,,,,,,,
19,"OLoughlin, Michael",13,8,3,16,2,1.0,,,,2.0,,,,1.0,,,,,,,,,
24,"Orchard, Mark",7,1,10,17,1,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,
1,"Roos, Paul",10,5,16,26,1,,1.0,,,7.0,2.0,2.0,,,,,,,,,,,
22,"Saddington, Jason",2,,2,4,,,,2.0,3.0,1.0,,,,,,,,,,,,,
2,"Schwass, Wayne",23,4,5,28,1,,3.0,2.0,4.0,5.0,6.0,2.0,3.0,,2.0,,,,,,,,
7,"Seymour, Brad",9,4,7,16,1,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,
15,"Stafford, Greg",6,3,4,10,1,,17.0,,1.0,1.0,4.0,,1.0,2.0,,,,,,,,,
20,"Stevens, John",9,2,1,10,,1.0,,1.0,,2.0,1.0,,2.0,2.0,,,,,,,,,
33,"Warfe, Rowan",4,3,4,8,,1.0,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,79,116,315,22,17.0,33.0,13.0,27.0,60.0,43.0,16.0,16.0,13.0,5.0,,,,,,,,
Opposition,Opposition,173,62,110,283,14,5.0,42.0,23.0,32.0,42.0,40.0,30.0,13.0,16.0,1.0,,,,,,,,
