Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",23y 223d,18 (11-1-6 63.89%),13 (0.72),←,
14,"Ashby, Jason",20y 331d,6 (3-0-3 50.00%),,←,
12,"Baguley, Mark",27y 326d,52 (27-1-24 52.88%),2 (0.04),←,
2,"Bellchambers, Tom",25y 277d,71 (29-2-40 42.25%),52 (0.73),←,
22,"Carlisle, Jake",23y 193d,70 (36-0-34 51.43%),42 (0.60),←,
3,"Chapman, Paul",33y 158d,273 (178-3-92 65.75%),360 (1.32),22 (12-1-9 56.82%),24 (1.09)
32,"Colyer, Travis",23y 231d,48 (24-1-23 51.04%),32 (0.67),←,
13,"Cooney, Adam",29y 194d,221 (105-2-114 47.96%),189 (0.86),2 (1-0-1 50.00%),3 (1.50)
6,"Daniher, Joe",21y 39d,28 (15-1-12 55.36%),35 (1.25),←,
35,"Gleeson, Martin",20y 230d,11 (4-1-6 40.91%),2 (0.18),←,
9,"Goddard, Brendon",29y 327d,249 (152-4-93 61.85%),140 (0.56),44 (26-1-17 60.23%),36 (0.82)
42,"Gwilt, James",28y 244d,127 (67-3-57 53.94%),25 (0.20),1 (1-0-0 100.00%),
21,"Heppell, Dyson",22y 333d,86 (45-2-39 53.49%),21 (0.24),←,
1,"Hibberd, Michael",25y 99d,65 (36-1-28 56.15%),8 (0.12),←,
26,"Hooker, Cale",26y 181d,113 (53-2-58 47.79%),8 (0.07),←,
40,"Howlett, Ben",26y 173d,99 (52-2-45 53.54%),47 (0.47),←,
18,"Hurley, Michael",24y 315d,102 (50-3-49 50.49%),103 (1.01),←,
17,"Melksham, Jake",23y 226d,98 (48-1-49 49.49%),51 (0.52),←,
7,"Merrett, Zach",19y 191d,22 (12-1-9 56.82%),12 (0.55),←,
5,"Stanton, Brent",28y 346d,228 (99-4-125 44.30%),147 (0.64),←,
4,"Watson, Jobe",30y 63d,190 (84-4-102 45.26%),106 (0.56),←,
11,"Zaharakis, David",25y 50d,112 (57-2-53 51.79%),87 (0.78),←,
Totals,Totals,25y 199d,2289 (1187-41-1061 51.86%),1482 (0.65),,
C,"Hird, James",42y 67d,68 (37-1-30 55.15%),,←,
