Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",25y 142d,102 (61-1-40 60.29%),28 (0.27),←,
11,"Barlow, Ed",21y 76d,7 (4-1-2 64.29%),5 (0.71),←,
21,"Barry, Leo",30y 329d,218 (127-0-91 58.26%),55 (0.25),←,
42,"Bevan, Paul",23y 198d,69 (42-1-26 61.59%),15 (0.22),←,
14,"Bird, Craig",19y 82d,4 (3-0-1 75.00%),,←,
6,"Bolton, Craig",27y 317d,154 (94-1-59 61.36%),23 (0.15),125 (77-1-47 62.00%),13 (0.10)
24,"Bolton, Jude",28y 28d,191 (106-2-83 56.02%),90 (0.47),←,
7,"Brennan, Luke",23y 40d,25 (9-1-15 38.00%),11 (0.44),6 (4-1-1 75.00%),
32,"Buchanan, Amon",25y 185d,92 (55-1-36 60.33%),42 (0.46),←,
37,"Goodes, Adam",28y 95d,213 (118-2-93 55.87%),203 (0.95),←,
1,"Hall, Barry",31y 64d,228 (117-3-108 51.97%),548 (2.40),140 (83-2-55 60.00%),404 (2.89)
15,"Jack, Kieren",20y 289d,6 (3-0-3 50.00%),2 (0.33),←,
16,"Jolly, Darren",26y 158d,124 (68-1-55 55.24%),40 (0.32),76 (48-1-27 63.82%),29 (0.38)
17,"Kennelly, Tadhg",26y 286d,140 (89-0-51 63.57%),29 (0.21),←,
31,"Kirk, Brett",31y 170d,175 (100-2-73 57.71%),71 (0.41),←,
29,"Mattner, Martin",25y 250d,102 (63-0-39 61.76%),15 (0.15),4 (3-0-1 75.00%),1 (0.25)
3,"McVeigh, Jarrad",23y 5d,85 (51-1-33 60.59%),48 (0.56),←,
33,"Moore, Jarred",22y 37d,13 (9-0-4 69.23%),4 (0.31),←,
5,"OKeefe, Ryan",27y 79d,145 (86-1-58 59.66%),158 (1.09),←,
19,"OLoughlin, Michael",31y 52d,274 (158-3-113 58.21%),471 (1.72),←,
25,"Richards, Ted",25y 92d,83 (49-1-33 59.64%),25 (0.30),50 (30-1-19 61.00%),6 (0.12)
30,"Roberts-Thomson, Lewis",24y 217d,78 (51-0-27 65.38%),9 (0.12),←,
Totals,Totals,25y 311d,2528 (1463-22-1043 57.87%),1892 (0.75),,
C,"Roos, Paul",44y 290d,136 (84-1-51 62.13%),,←,
