Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",21y 266d,25 (8-0-17 32.00%),1 (0.04),←,
18,"Cameron, Jeremy",22y 102d,65 (14-0-51 21.54%),162 (2.49),←,
3,"Coniglio, Stephen",21y 209d,56 (15-0-41 26.79%),19 (0.34),←,
35,"Corr, Aidan",21y 56d,25 (6-0-19 24.00%),1 (0.04),←,
44,"Downie, Tom",22y 76d,3 (1-0-2 33.33%),,←,
4,"Greene, Toby",21y 290d,67 (15-0-52 22.39%),30 (0.45),←,
32,"Griffen, Ryan",28y 350d,216 (105-1-110 48.84%),135 (0.63),14 (8-0-6 57.14%),5 (0.36)
2,"Hampton, Curtly",22y 124d,49 (7-0-42 14.29%),10 (0.20),←,
19,"Haynes, Nick",23y 55d,39 (10-0-29 25.64%),3 (0.08),←,
37,"Lobb, Rory",22y 153d,5 (1-0-4 20.00%),3 (0.60),←,
25,"McCarthy, Cam",20y 102d,15 (9-0-6 60.00%),32 (2.13),←,
7,"Palmer, Rhys",26y 149d,103 (31-0-72 30.10%),74 (0.72),50 (10-0-40 20.00%),51 (1.02)
9,"Scully, Tom",24y 58d,99 (27-1-71 27.78%),33 (0.33),68 (14-0-54 20.59%),27 (0.40)
23,"Shaw, Heath",29y 227d,205 (124-2-79 60.98%),37 (0.18),32 (14-0-18 43.75%),
5,"Shiel, Dylan",22y 125d,64 (15-0-49 23.44%),33 (0.52),←,
10,"Smith, Devon",22y 53d,73 (17-0-56 23.29%),62 (0.85),←,
38,"Steele, Jack",19y 211d,3 (1-0-2 33.33%),1 (0.33),←,
20,"Tomlinson, Adam",21y 336d,48 (8-0-40 16.67%),15 (0.31),←,
17,"Treloar, Adam",22y 125d,72 (17-0-55 23.61%),45 (0.63),←,
8,"Ward, Callan",25y 93d,135 (48-0-87 35.56%),65 (0.48),75 (16-0-59 21.33%),32 (0.43)
6,"Whitfield, Lachie",20y 359d,43 (11-0-32 25.58%),19 (0.44),←,
29,"Williams, Zac",20y 295d,25 (6-0-19 24.00%),6 (0.24),←,
Totals,Totals,22y 323d,1435 (496-4-935 34.56%),786 (0.55),,
C,"Cameron, Leon",42y 313d,36 (14-0-22 38.89%),,←,
