Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Apeness, Michael",3,4,4,7,1,,,1.0,,1.0,,,,,,6.0,1.0,3.0,1.0,1.0,,3.0,72.0
1,"Ballantyne, Hayden",6,1,2,8,1,,,5.0,1.0,2.0,1.0,1.0,1.0,,,3.0,5.0,,,,1.0,,75.0
30,"Clarke, Zac",1,4,9,10,,,11.0,1.0,,,1.0,2.0,,1.0,,3.0,7.0,1.0,,5.0,,,73.0
40,"Collins, Sam",7,5,3,10,,,,1.0,1.0,,1.0,1.0,,1.0,,4.0,6.0,1.0,,6.0,,,89.0
17,"Crozier, Hayden",11,6,3,14,,,,2.0,4.0,1.0,,2.0,,,,1.0,13.0,,,2.0,,,89.0
32,"Hill, Stephen",20,2,10,30,,,,4.0,4.0,7.0,4.0,8.0,,2.0,,10.0,18.0,,,1.0,3.0,,88.0
15,"Hughes, Ethan",10,7,6,16,,,,2.0,4.0,,1.0,3.0,1.0,,,3.0,12.0,,,2.0,,,90.0
5,"Ibbotson, Garrick",11,5,3,14,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,8.0,7.0,2.0,,1.0,,1.0,89.0
26,"Langdon, Ed",8,5,12,20,,,,3.0,1.0,1.0,1.0,2.0,,,,4.0,15.0,,,,,,74.0
23,"Mayne, Chris",12,6,10,22,,2.0,,4.0,1.0,,,1.0,2.0,,,9.0,13.0,1.0,,3.0,1.0,,90.0
16,"Mundy, David",15,2,8,23,,,2.0,7.0,1.0,6.0,10.0,3.0,2.0,1.0,,14.0,10.0,,,1.0,,1.0,83.0
27,"Neale, Lachie",11,3,18,29,,,,4.0,3.0,3.0,8.0,4.0,,1.0,,10.0,18.0,1.0,,,,,73.0
29,"Pavlich, Matthew",8,6,3,11,2,1.0,,4.0,,1.0,,1.0,,1.0,,5.0,6.0,2.0,2.0,3.0,,,87.0
6,"Pearce, Danyle",16,2,9,25,,,,1.0,4.0,6.0,4.0,2.0,1.0,,,6.0,19.0,,,1.0,4.0,,73.0
31,"Sandilands, Aaron",2,4,10,12,,,23.0,2.0,,1.0,2.0,4.0,,3.0,,8.0,4.0,1.0,,3.0,,,79.0
11,"Sheridan, Tom",8,1,8,16,2,,,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,7.0,9.0,1.0,1.0,2.0,,,88.0
36,"Silvagni, Alex",12,6,4,16,,,,3.0,4.0,2.0,,5.0,2.0,1.0,,6.0,10.0,1.0,,8.0,,,69.0
34,"Spurr, Lee",12,10,10,22,,,,3.0,3.0,1.0,,1.0,2.0,,,3.0,18.0,,,1.0,,,95.0
18,"Tucker, Darcy",12,5,5,17,,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,,,4.0,11.0,,,2.0,,,60.0
10,"Walters, Michael",6,5,8,14,1,1.0,,,1.0,,,4.0,1.0,2.0,,7.0,8.0,2.0,2.0,1.0,,,87.0
14,"Weller, Lachie",6,3,9,15,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,4.0,11.0,,,,,,69.0
41,"Yarran, Shane",12,5,6,18,2,2.0,,,,4.0,,5.0,1.0,1.0,,6.0,12.0,,2.0,1.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,97,160,369,9,10.0,36.0,52.0,40.0,44.0,39.0,54.0,18.0,15.0,,131.0,233.0,16.0,8.0,44.0,9.0,5.0,
Opposition,Opposition,222,108,156,378,17,8.0,39.0,66.0,33.0,60.0,31.0,50.0,15.0,18.0,6.0,132.0,245.0,15.0,14.0,39.0,12.0,12.0,
