Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",13,3,13,26,,,,5.0,2.0,3.0,8.0,2.0,2.0,2.0,,15.0,10.0,,,,,,89.0
27,"Cameron, Clay",4,4,4,8,1,,,3.0,,1.0,,1.0,,1.0,,2.0,6.0,1.0,1.0,3.0,,,91.0
15,"Currie, Daniel",3,5,6,9,,,34.0,4.0,2.0,,1.0,3.0,,1.0,,6.0,4.0,2.0,,3.0,,,85.0
39,"Davis, Ryan",7,2,3,10,,,,2.0,,2.0,,4.0,1.0,,,6.0,6.0,,,1.0,1.0,,71.0
12,"Day, Sam",4,3,5,9,,,,3.0,2.0,,,2.0,,1.0,,4.0,6.0,,,3.0,,,94.0
2,"Grant, Jarrad",3,1,6,9,,,,2.0,,2.0,,,1.0,,,3.0,6.0,,,,,1.0,81.0
33,"Hall, Aaron",18,5,10,28,,1.0,,4.0,2.0,2.0,3.0,4.0,1.0,,,12.0,15.0,,,,,,79.0
5,"Harbrow, Jarrod",7,3,8,15,1,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,5.0,10.0,,,,,,85.0
28,"Kolodjashnij, Kade",11,3,8,19,,,,,4.0,1.0,,3.0,2.0,,,5.0,13.0,1.0,,3.0,,,87.0
23,"Lemmens, Sean",11,4,7,18,1,1.0,,2.0,5.0,4.0,1.0,3.0,4.0,1.0,,7.0,11.0,,,1.0,,,79.0
37,"Lonergan, Jesse",6,2,7,13,,,,3.0,1.0,3.0,2.0,1.0,,,,6.0,7.0,,,1.0,,1.0,79.0
19,"Lynch, Tom",7,4,4,11,2,,,3.0,,1.0,1.0,2.0,2.0,2.0,,6.0,5.0,1.0,1.0,3.0,,,97.0
7,"Malceski, Nick",9,4,11,20,,1.0,,6.0,,2.0,2.0,3.0,3.0,1.0,,7.0,13.0,1.0,,,,,85.0
4,"Martin, Jack",3,1,6,9,,,,3.0,,,,1.0,,1.0,,5.0,7.0,,,,1.0,,78.0
18,"McKenzie, Trent",1,,,1,,,,1.0,,,,,,,,,1.0,,,1.0,,,27.0
11,"Miller, Touk",4,1,4,8,,,,3.0,1.0,2.0,,3.0,,1.0,,2.0,6.0,,,,,1.0,73.0
10,"Prestia, Dion",11,3,13,24,,,,9.0,3.0,2.0,2.0,3.0,1.0,,,11.0,11.0,,,,,,79.0
3,"Rosa, Matt",7,3,14,21,,1.0,2.0,2.0,2.0,,,5.0,1.0,1.0,,6.0,16.0,,1.0,,,,88.0
20,"Schade, Henry",6,5,6,12,,,,3.0,4.0,,1.0,1.0,1.0,,,5.0,7.0,,,9.0,,,92.0
6,"Sexton, Alex",8,3,12,20,2,1.0,,1.0,,4.0,1.0,2.0,1.0,1.0,,8.0,12.0,,,2.0,2.0,,90.0
34,"Willis, Mackenzie",4,1,7,11,,,,2.0,1.0,,1.0,3.0,1.0,2.0,,2.0,10.0,,,3.0,,,77.0
30,"Wright, Peter",3,2,2,5,,,3.0,,,2.0,,2.0,,,,3.0,3.0,,,9.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,150,62,156,306,7,6.0,39.0,63.0,30.0,33.0,24.0,51.0,22.0,16.0,,126.0,185.0,6.0,3.0,42.0,4.0,3.0,
Opposition,Opposition,252,142,193,445,25,18.0,32.0,76.0,25.0,62.0,42.0,45.0,16.0,22.0,6.0,148.0,292.0,19.0,25.0,41.0,8.0,14.0,
