Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 262d,96 (39-1-56 41.15%),30 (0.31),21 (10-0-11 47.62%),1 (0.05)
11,"Aish, James",25y 230d,112 (46-0-66 41.07%),24 (0.21),30 (13-0-17 43.33%),1 (0.03)
17,"Bewley, Brett",26y 73d,21 (10-0-11 47.62%),8 (0.38),←,
8,"Brayshaw, Andrew",21y 230d,69 (28-0-41 40.58%),17 (0.25),←,
5,"Cerra, Adam",21y 262d,69 (29-0-40 42.03%),13 (0.19),←,
33,"Colyer, Travis",29y 306d,120 (57-1-62 47.92%),71 (0.59),33 (14-0-19 42.42%),17 (0.52)
12,"Crowden, Mitch",22y 59d,34 (15-0-19 44.12%),13 (0.38),←,
4,"Darcy, Sean",23y 14d,54 (21-0-33 38.89%),20 (0.37),←,
23,"Henry, Liam",19y 302d,12 (4-0-8 33.33%),8 (0.67),←,
37,"Lobb, Rory",28y 137d,116 (61-2-53 53.45%),102 (0.88),42 (19-0-23 45.24%),38 (0.90)
2,"Logue, Griffin",23y 74d,36 (13-0-23 36.11%),1 (0.03),←,
16,"Mundy, David",35y 341d,346 (174-1-171 50.43%),152 (0.44),←,
25,"Pearce, Alex",26y 17d,56 (24-0-32 42.86%),3 (0.05),←,
13,"Ryan, Luke",25y 140d,77 (32-0-45 41.56%),3 (0.04),←,
28,"Schultz, Lachie",23y 208d,37 (15-0-22 40.54%),33 (0.89),←,
3,"Serong, Caleb",20y 137d,28 (14-0-14 50.00%),7 (0.25),←,
39,"Switkowski, Sam",24y 218d,27 (11-0-16 40.74%),12 (0.44),←,
20,"Taberner, Matthew",28y 9d,98 (46-0-52 46.94%),131 (1.34),←,
35,"Treacy, Josh",18y 326d,8 (6-0-2 75.00%),7 (0.88),←,
18,"Tucker, Darcy",24y 154d,86 (27-0-59 31.40%),33 (0.38),←,
31,"Walker, Brandon",18y 252d,2 (2-0-0 100.00%),,←,
10,"Walters, Michael",30y 170d,177 (86-1-90 48.87%),287 (1.62),←,
14,"Wilson, Nathan",28y 170d,143 (68-2-73 48.25%),18 (0.13),66 (28-0-38 42.42%),2 (0.03)
Totals,Totals,24y 321d,1824 (828-8-988 45.39%),993 (0.54),,
C,"Longmuir, Justin",40y 156d,31 (14-0-17 45.16%),,←,
