Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
29,"Beaumont, Simon",25y 157d,92 (55-0-37 59.78%),62 (0.67),←,
21,"Bradley, Craig",37y 208d,340 (208-2-130 61.47%),228 (0.67),←,
16,"Camporeale, Scott",25y 281d,135 (85-0-50 62.96%),134 (0.99),←,
39,"Christou, Ang",29y 123d,128 (90-1-37 70.70%),18 (0.14),←,
48,"Doering, Jordan",21y 247d,2 (2-0-0 100.00%),1 (0.50),←,
25,"Fevola, Brendan",20y 119d,24 (15-0-9 62.50%),39 (1.63),←,
45,"Franchina, Anthony",23y 220d,58 (34-0-24 58.62%),20 (0.34),←,
17,"Freeborn, Scott",22y 364d,26 (17-0-9 65.38%),13 (0.50),←,
9,"Hickmott, Adrian",29y 50d,136 (88-0-48 64.71%),85 (0.63),86 (56-0-30 65.12%),61 (0.71)
37,"Hotton, Trent",27y 169d,50 (26-0-24 52.00%),37 (0.74),33 (22-0-11 66.67%),23 (0.70)
33,"Houlihan, Ryan",19y 118d,21 (13-0-8 61.90%),19 (0.90),←,
27,"Hulme, Darren",23y 313d,66 (33-0-33 50.00%),33 (0.50),←,
43,"Koutoufides, Anthony",28y 121d,175 (106-1-68 60.86%),151 (0.86),←,
12,"Lappin, Matthew",25y 91d,111 (61-1-49 55.41%),105 (0.95),56 (33-0-23 58.93%),79 (1.41)
10,"Mansfield, Michael",29y 284d,205 (120-1-84 58.78%),107 (0.52),24 (17-0-7 70.83%),7 (0.29)
22,"Manton, Glenn",27y 352d,148 (88-0-60 59.46%),34 (0.23),127 (77-0-50 60.63%),30 (0.24)
3,"Massie, Kris",20y 354d,40 (24-0-16 60.00%),12 (0.30),←,
5,"McKay, Andrew",30y 309d,187 (115-1-71 61.76%),27 (0.14),←,
11,"Porter, Mark",24y 220d,41 (19-0-22 46.34%),10 (0.24),←,
7,"Ratten, Brett",29y 312d,222 (131-0-91 59.01%),92 (0.41),←,
1,"Silvagni, Stephen",33y 353d,297 (188-1-108 63.47%),192 (0.65),←,
8,"Whitnall, Lance",21y 269d,99 (54-0-45 54.55%),202 (2.04),←,
Totals,Totals,26y 129d,2603 (1572-8-1023 60.39%),1621 (0.62),,
C,"Brittain, Wayne",42y 340d,8 (5-0-3 62.50%),,←,
