0,1,2,3,4,5,6
←,"Round: 16 Venue: M.C.G. Date: Sat, 18-Jul-2009 7:10 PM Attendance: 66149","Round: 16 Venue: M.C.G. Date: Sat, 18-Jul-2009 7:10 PM Attendance: 66149","Round: 16 Venue: M.C.G. Date: Sat, 18-Jul-2009 7:10 PM Attendance: 66149","Round: 16 Venue: M.C.G. Date: Sat, 18-Jul-2009 7:10 PM Attendance: 66149","Round: 16 Venue: M.C.G. Date: Sat, 18-Jul-2009 7:10 PM Attendance: 66149",→
←,Collingwood,2.3.15,7.5.47,7.7.49,11.10.76,→
←,Hawthorn,3.4.22,5.6.36,12.9.81,18.13.121,→
←,Qrt margin,HW by 7,CW by 11,HW by 32,HW by 45,→
←,Qrt scores,HW 22-15,CW 32-14,HW 45-2,HW 40-27,→
←,Field umpires,"Stephen McBurney (303), Mathew Nicholls (100), Shane McInerney (277)","Stephen McBurney (303), Mathew Nicholls (100), Shane McInerney (277)","Stephen McBurney (303), Mathew Nicholls (100), Shane McInerney (277)","Stephen McBurney (303), Mathew Nicholls (100), Shane McInerney (277)",→
