Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",8,6.0,,8,3.0,3.0,1.0,,,,,,1.0,,,,,,,,,,
4,"Campbell, Tony",12,3.0,1.0,13,1.0,1.0,,2.0,,,,,,,,,,,,,,,
25,"Eishold, Simon",8,3.0,10.0,18,,,,4.0,,,,,1.0,5.0,,,,,,,,,
21,"Febey, Steven",6,,5.0,11,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
33,"Healy, Greg",13,2.0,10.0,23,,,,,,,,,2.0,,,,,,,,,,
10,"Hughes, Danny",4,1.0,,4,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Lovell, Andy",10,2.0,4.0,14,1.0,,,,,,,,,1.0,,,,,,,,,
17,"Lovett, Brett",9,4.0,8.0,17,,,,1.0,,,,,1.0,,1.0,,,,,,,,
6,"Lovett, Glenn",10,3.0,1.0,11,,1.0,,2.0,,,,,,,,,,,,,,,
3,"Lyon, Garry",9,3.0,2.0,11,,,2.0,2.0,,,,,2.0,,,,,,,,,,
34,"Newport, Stephen",19,3.0,5.0,24,1.0,,,,,,,,,2.0,,,,,,,,,
29,"Obst, Andrew",3,,8.0,11,,,,2.0,,,,,,,,,,,,,,,
1,"ODwyer, Steven",6,3.0,3.0,9,,,4.0,1.0,,,,,1.0,1.0,,,,,,,,,
5,"Spalding, Earl",1,1.0,3.0,4,,,,,,,,,,,,,,,,,,,
18,"Stretch, Steven",11,3.0,3.0,14,,,,1.0,,,,,2.0,4.0,,,,,,,,,
11,"Stynes, Jim",8,4.0,3.0,11,,,9.0,,,,,,3.0,8.0,,,,,,,,,
15,"Tingay, Stephen",7,1.0,1.0,8,1.0,,,,,,,,3.0,4.0,,,,,,,,,
12,"Viney, Todd",7,1.0,3.0,10,,,,,,,,,1.0,,,,,,,,,,
7,"Wilson, Brian",8,3.0,7.0,15,,,,1.0,,,,,,3.0,,,,,,,,,
8,"Yeats, Graeme",8,,5.0,13,,,,,,,,,5.0,1.0,,,,,,,,,
Totals,Totals,167,46.0,82.0,249,7.0,6.0,16.0,18.0,,,,,25.0,31.0,1.0,,,,,,,,
Opposition,Opposition,222,73.0,89.0,311,14.0,8.0,20.0,30.0,,,,,31.0,25.0,5.0,,,,,,,,
