Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
13,"Boyd, Tom",18y 304d,3 (1-0-2 33.33%),1 (0.33),←,
14,"Bugg, Tomas",21y 78d,40 (7-0-33 17.50%),9 (0.22),←,
3,"Coniglio, Stephen",20y 189d,42 (7-0-35 16.67%),12 (0.29),←,
1,"Davis, Phil",23y 296d,56 (17-0-39 30.36%),6 (0.11),38 (6-0-32 15.79%),5 (0.13)
48,"Frost, Sam",20y 298d,17 (5-0-12 29.41%),2 (0.12),←,
33,"Hoskin-Elliott, Will",20y 293d,30 (4-0-26 13.33%),24 (0.80),←,
32,"Hunt, Josh",32y 100d,207 (138-1-68 66.91%),31 (0.15),9 (4-0-5 44.44%),2 (0.22)
34,"Jaksch, Kristian",19y 258d,5 (1-0-4 20.00%),2 (0.40),←,
22,"Kelly, Josh",19y 130d,9 (3-0-6 33.33%),8 (0.89),←,
40,"Kennedy, Adam",21y 345d,46 (6-0-40 13.04%),4 (0.09),←,
39,"Mohr, Tim",25y 246d,39 (4-0-35 10.26%),1 (0.03),←,
41,"Mumford, Shane",27y 352d,108 (73-2-33 68.52%),41 (0.38),8 (4-0-4 50.00%),2 (0.25)
7,"Palmer, Rhys",25y 129d,87 (25-0-62 28.74%),53 (0.61),34 (4-0-30 11.76%),30 (0.88)
12,"Patton, Jonathon",21y 33d,23 (5-0-18 21.74%),27 (1.17),←,
23,"Shaw, Heath",28y 207d,185 (114-2-69 62.16%),37 (0.20),12 (4-0-8 33.33%),
5,"Shiel, Dylan",21y 105d,41 (5-0-36 12.20%),22 (0.54),←,
10,"Smith, Devon",21y 33d,50 (7-0-43 14.00%),44 (0.88),←,
20,"Tomlinson, Adam",20y 316d,36 (3-0-33 8.33%),13 (0.36),←,
17,"Treloar, Adam",21y 105d,50 (7-0-43 14.00%),29 (0.58),←,
8,"Ward, Callan",24y 73d,114 (39-0-75 34.21%),55 (0.48),54 (7-0-47 12.96%),22 (0.41)
6,"Whitfield, Lachie",19y 339d,27 (4-0-23 14.81%),12 (0.44),←,
16,"Wilson, Nathan",21y 166d,15 (2-0-13 13.33%),7 (0.47),←,
Totals,Totals,22y 233d,1230 (477-5-748 38.78%),440 (0.36),,
C,"Cameron, Leon",41y 293d,13 (4-0-9 30.77%),,←,
