Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",8,,,8,,,,1.0,,,,,2.0,1.0,,,,,,,,,
3,"Breuer, Shayne",6,3,6,12,,,,1.0,,,,,,,,,,,,,,,
21,"Brown, David",14,3,2,16,2,,,1.0,,,,,1.0,3.0,,,,,,,,,
6,"Cummings, Scott",6,3,,6,3,,,,,,,,,3.0,,,,,,,,,
28,"Daniels, Stephen",4,1,8,12,1,,3.0,2.0,,,,,1.0,,,,,,,,,,
19,"Dickie, Donald",6,,6,12,,,,3.0,,,,,,1.0,,,,,,,,,
4,"Downsborough, Ian",1,,3,4,,,2.0,1.0,,,,,,1.0,,,,,,,,,
25,"Eagleton, Nathan",1,,1,2,,,,1.0,,,,,1.0,2.0,,,,,,,,,
10,"Francou, Josh",14,2,3,17,,,,3.0,,,,,4.0,5.0,,,,,,,,,
39,"Heuskes, Adam",11,7,13,24,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
38,"James, Roger",10,2,7,17,,,,,,,,,3.0,,,,,,,,,,
20,"Lade, Brendon",12,5,3,15,1,1.0,9.0,2.0,,,,,3.0,4.0,2.0,,,,,,,,
22,"Lockwood, Bowen",,,,,,,,,,,,,,,,,,,,,,,
9,"Lyle, Brayden",9,3,6,15,,,,2.0,,,,,,,,,,,,,,,
33,"Mead, Darren",4,,7,11,,,2.0,,,,,,1.0,,,,,,,,,,
14,"Paxman, Stephen",8,2,,8,,,,,,,,,5.0,,,,,,,,,,
2,"Primus, Matthew",9,3,3,12,,,14.0,3.0,,,,,5.0,4.0,,,,,,,,,
7,"Rombotis, John",,,,,,,,,,,,,,,,,,,,,,,
24,"Squire, Damian",3,,3,6,2,,,,,,,,,1.0,,,,,,,,,
1,"Wanganeen, Gavin",15,2,12,27,,1.0,,,,,,,5.0,,3.0,,,,,,,,
15,"Wilson, Michael",14,2,5,19,,,4.0,1.0,,,,,5.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,155,38,88,243,9,4.0,35.0,23.0,,,,,37.0,26.0,5.0,,,,,,,,
Opposition,Opposition,194,58,80,274,9,11.0,36.0,42.0,,,,,26.0,37.0,1.0,,,,,,,,
