Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
14,"Breman, Todd",27y 291d,48 (15-0-33 31.25%),39 (0.81),25 (5-0-20 20.00%),24 (0.96)
21,"Bulluss, Paul",23y 204d,17 (4-0-13 23.53%),6 (0.35),←,
9,"Campbell, Wayne",20y 326d,51 (14-0-37 27.45%),34 (0.67),←,
54,"Dennis, Simon",20y 175d,2 (0-0-2 0.00%),,←,
37,"Esler, Ty",21y 339d,11 (1-0-10 9.09%),,←,
42,"Fox, Brad",23y 310d,20 (9-0-11 45.00%),4 (0.20),3 (0-0-3 0.00%),
30,"Free, Tony",24y 49d,107 (31-0-76 28.97%),36 (0.34),←,
25,"Gale, Brendon",25y 28d,75 (22-0-53 29.33%),66 (0.88),←,
11,"Hernaman, Wayne",21y 92d,15 (4-0-11 26.67%),7 (0.47),←,
34,"Hogg, Jeff",26y 304d,142 (41-0-101 28.87%),306 (2.15),←,
31,"Howat, John",23y 31d,37 (14-0-23 37.84%),10 (0.27),17 (4-0-13 23.53%),
33,"Knights, Matthew",22y 314d,107 (30-0-77 28.04%),73 (0.68),←,
4,"Lambert, Craig",24y 314d,121 (33-0-88 27.27%),53 (0.44),←,
5,"Lennon, Bruce",22y 257d,26 (6-0-20 23.08%),6 (0.23),←,
43,"Livingstone, Tim",25y 328d,7 (0-0-7 0.00%),,←,
6,"Naish, Chris",21y 322d,61 (16-0-45 26.23%),90 (1.48),←,
12,"Richardson, Matthew",18y 149d,12 (3-0-9 25.00%),22 (1.83),←,
46,"Thiessen, James",19y 186d,5 (0-0-5 0.00%),1 (0.20),←,
41,"Turner, Scott",23y 76d,53 (13-0-40 24.53%),20 (0.38),←,
20,"Young, Barry",23y 50d,51 (19-0-32 37.25%),23 (0.45),←,
Totals,Totals,23y 25d,968 (275-0-693 28.41%),796 (0.82),,
C,"Northey, John",50y 47d,207 (100-1-106 48.55%),,18 (4-0-14 22.22%),
