Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Clarke, Tim",6,3,12,18,,,,2.0,,1.0,3.0,1.0,,1.0,,6,12,,,,,,86.0
9,"Crawford, Shane",13,4,12,25,,,1.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,,7,19,,,1.0,,1.0,93.0
24,"Croad, Trent",5,5,6,11,,,1.0,,,2.0,1.0,3.0,,,,4,7,1.0,,1.0,,,100.0
19,"Dixon, Ben",3,1,1,4,1.0,,,2.0,1.0,1.0,,,1.0,,,3,2,1.0,,,1.0,,58.0
1,"Everitt, Peter",5,3,2,7,,,16.0,1.0,1.0,1.0,2.0,1.0,,,,2,5,,,2.0,,1.0,82.0
38,"Franklin, Lance",4,2,7,11,1.0,,,5.0,,2.0,,3.0,1.0,,,6,6,,2.0,1.0,1.0,,92.0
3,"Hay, Jonathan",2,8,9,11,,,,2.0,2.0,,,3.0,1.0,2.0,,5,6,4.0,,4.0,,,100.0
15,"Hodge, Luke",16,2,19,35,,1.0,1.0,3.0,5.0,4.0,7.0,4.0,,3.0,1.0,13,18,,,4.0,3.0,1.0,100.0
8,"Jacobs, Danny",15,12,11,26,1.0,,,1.0,10.0,,1.0,4.0,,1.0,,5,21,1.0,1.0,2.0,,,100.0
18,"Ladson, Rick",8,2,3,11,,,,,6.0,1.0,,,1.0,,,1,9,,,2.0,,,49.0
37,"Lekkas, Angelo",7,2,5,12,,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,,3,11,,,,4.0,,63.0
40,"Lewis, Jordan",9,5,12,21,,,,2.0,1.0,3.0,2.0,5.0,1.0,2.0,,6,15,1.0,,1.0,1.0,,82.0
12,"Lonie, Nathan",11,3,9,20,1.0,,,3.0,1.0,5.0,,4.0,2.0,1.0,,3,17,,,1.0,,1.0,97.0
7,"Osborne, Michael",6,1,1,7,,,,4.0,1.0,1.0,2.0,1.0,1.0,1.0,,2,4,,,1.0,,1.0,53.0
16,"Ries, Nick",1,2,7,8,,,,2.0,,,,2.0,,2.0,,1,7,,,3.0,,,47.0
35,"Roughead, Jarryd",8,9,11,19,,,,1.0,6.0,,,1.0,,,,2,15,,,6.0,,,100.0
28,"Sewell, Brad",3,3,5,8,,,,3.0,3.0,,,1.0,1.0,1.0,,2,8,,,,1.0,,100.0
11,"Smith, Joel",15,5,13,28,,1.0,,1.0,2.0,8.0,3.0,1.0,,,,7,20,1.0,,2.0,8.0,,95.0
43,"Taylor, Simon",2,1,4,6,,1.0,10.0,1.0,,1.0,,2.0,,1.0,,1,5,,,2.0,,,76.0
21,"Vandenberg, Richard",6,2,13,19,,1.0,,6.0,1.0,2.0,5.0,1.0,1.0,,,7,12,1.0,1.0,2.0,1.0,1.0,71.0
6,"Williams, Mark",5,4,2,7,2.0,1.0,,,,1.0,,1.0,,,,2,5,,3.0,1.0,,,100.0
45,"Young, Clinton",7,6,2,9,1.0,1.0,,,2.0,2.0,,3.0,2.0,3.0,,2,10,,1.0,4.0,2.0,1.0,56.0
Totals,Totals,157,85,166,323,7.0,7.0,30.0,43.0,50.0,38.0,30.0,47.0,15.0,21.0,1.0,90,234,10.0,8.0,40.0,22.0,7.0,
Opposition,Opposition,203,109,115,318,12.0,25.0,33.0,36.0,37.0,63.0,31.0,32.0,21.0,14.0,5.0,113,210,9.0,12.0,54.0,43.0,7.0,
