Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",22y 4d,41 (24-0-17 58.54%),31 (0.76),←,
42,"Bennett, Gerrard",20y 44d,6 (3-0-3 50.00%),3 (0.50),←,
40,"Campbell, Fred",19y 160d,2 (1-0-1 50.00%),2 (1.00),←,
15,"Carey, Stefan",23y 118d,37 (20-1-16 55.41%),22 (0.59),←,
8,"Cresswell, Daryn",28y 1d,149 (60-1-88 40.60%),123 (0.83),←,
28,"Crouch, Jared",21y 79d,27 (14-0-13 51.85%),4 (0.15),←,
6,"Dunkley, Andrew",30y 328d,150 (62-2-86 42.00%),9 (0.06),←,
10,"Filandia, Peter",29y 9d,69 (34-1-34 50.00%),48 (0.70),56 (27-1-28 49.11%),34 (0.61)
12,"Fosdike, Nic",19y 86d,5 (3-0-2 60.00%),4 (0.80),←,
37,"Goodes, Adam",19y 135d,9 (4-0-5 44.44%),4 (0.44),←,
14,"Kelly, Paul",29y 299d,184 (66-3-115 36.68%),150 (0.82),←,
4,"Lockett, Tony",33y 75d,264 (117-1-146 44.51%),1297 (4.91),81 (49-1-31 61.11%),399 (4.93)
34,"Luff, Troy",29y 182d,109 (50-2-57 46.79%),70 (0.64),←,
36,"Mathews, Ben",20y 175d,12 (7-0-5 58.33%),3 (0.25),←,
11,"Maxfield, Stuart",27y 44d,168 (84-2-82 50.60%),100 (0.60),79 (49-1-29 62.66%),35 (0.44)
13,"McPherson, Daniel",23y 322d,54 (31-1-22 58.33%),9 (0.17),←,
23,"Nicks, Matthew",24y 10d,59 (35-0-24 59.32%),23 (0.39),←,
16,"OConnor, Ryan",24y 330d,66 (32-3-31 50.76%),47 (0.71),3 (0-0-3 0.00%),
19,"OLoughlin, Michael",22y 92d,89 (52-1-36 58.99%),106 (1.19),←,
25,"Russell, Scott",29y 16d,191 (101-3-87 53.66%),115 (0.60),9 (4-0-5 44.44%),8 (0.89)
22,"Saddington, Jason",19y 212d,31 (17-0-14 54.84%),10 (0.32),←,
2,"Schwass, Wayne",30y 177d,215 (119-0-96 55.35%),123 (0.57),31 (18-0-13 58.06%),26 (0.84)
Totals,Totals,24y 314d,1937 (936-21-980 48.32%),2303 (1.19),,
C,"Eade, Rodney",41y 49d,81 (49-1-31 61.11%),,←,
