Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
20,"Brogan, Dean",25y 217d,47 (36-0-11 76.60%),19 (0.40),←,
7,"Burgoyne, Peter",26y 171d,146 (85-2-59 58.90%),161 (1.10),←,
8,"Burgoyne, Shaun",21y 271d,58 (46-0-12 79.31%),77 (1.33),←,
9,"Carr, Josh",24y 80d,97 (70-1-26 72.68%),54 (0.56),←,
25,"Cassisi, Domenic",21y 300d,34 (27-0-7 79.41%),12 (0.35),←,
35,"Cornes, Chad",24y 249d,113 (73-1-39 65.04%),110 (0.97),←,
18,"Cornes, Kane",21y 195d,60 (44-0-16 73.33%),25 (0.42),←,
17,"Dew, Stuart",24y 335d,128 (75-2-51 59.38%),199 (1.55),←,
33,"Ebert, Brett",20y 243d,15 (11-0-4 73.33%),17 (1.13),←,
11,"Hardwick, Damien",31y 335d,199 (136-1-62 68.59%),13 (0.07),46 (35-0-11 76.09%),
38,"James, Roger",28y 271d,128 (78-2-48 61.72%),82 (0.64),←,
29,"Kingsley, Adam",28y 333d,136 (79-2-55 58.82%),30 (0.22),←,
5,"Lade, Brendon",28y 8d,115 (67-2-46 59.13%),82 (0.71),←,
22,"Mahoney, Josh",26y 261d,40 (17-0-23 42.50%),18 (0.45),10 (7-0-3 70.00%),8 (0.80)
15,"Pickett, Byron",26y 342d,153 (100-0-53 65.36%),133 (0.87),33 (26-0-7 78.79%),52 (1.58)
27,"Poulton, Jared",27y 88d,83 (53-1-29 64.46%),19 (0.23),←,
6,"Schofield, Jarrad",29y 170d,185 (116-1-68 62.97%),119 (0.64),122 (77-1-44 63.52%),85 (0.70)
28,"Thurstans, Toby",23y 339d,26 (19-0-7 73.08%),17 (0.65),←,
16,"Tredrea, Warren",25y 207d,146 (88-1-57 60.62%),316 (2.16),←,
2,"Wakelin, Darryl",29y 342d,193 (109-1-83 56.74%),12 (0.06),78 (56-0-22 71.79%),4 (0.05)
24,"White, Damon",20y 337d,3 (2-0-1 66.67%),5 (1.67),←,
21,"Wilson, Michael",27y 240d,129 (69-3-57 54.65%),42 (0.33),←,
Totals,Totals,25y 292d,2234 (1400-20-814 62.67%),1562 (0.70),,
C,"Williams, Mark",45y 332d,134 (84-1-49 63.06%),,←,
