Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
37,"Ambrose, Richard",21y 22d,3 (1-0-2 33.33%),1 (0.33),←,
30,"Bayes, Mark",26y 109d,167 (69-2-96 41.92%),122 (0.73),←,
26,"Begovich, Tony",25y 329d,14 (8-0-6 57.14%),2 (0.14),5 (1-0-4 20.00%),
13,"Brunton, Neil",24y 180d,38 (5-1-32 14.47%),4 (0.11),←,
21,"Bryce, Paul",24y 355d,84 (34-2-48 41.67%),34 (0.40),10 (1-0-9 10.00%),5 (0.50)
28,"Cresswell, Daryn",22y 41d,19 (1-0-18 5.26%),22 (1.16),←,
5,"Daniels, Jayson",22y 133d,84 (26-1-57 31.55%),19 (0.23),10 (1-0-9 10.00%),
43,"Direen, Scott",20y 255d,6 (1-0-5 16.67%),5 (0.83),←,
6,"Dunkley, Andrew",25y 3d,29 (3-1-25 12.07%),1 (0.03),←,
47,"Higgins, Leon",25y 5d,95 (32-2-61 34.74%),68 (0.72),←,
31,"Holmes, Darren",22y 302d,32 (6-2-24 21.88%),4 (0.13),←,
14,"Kelly, Paul",23y 339d,65 (12-2-51 20.00%),34 (0.52),←,
1,"Lawson, Jamie",21y 270d,42 (10-2-30 26.19%),24 (0.57),←,
16,"McGovern, Andrew",25y 86d,19 (4-1-14 23.68%),7 (0.37),←,
4,"McRae, Dean",24y 232d,94 (35-1-58 37.77%),32 (0.34),13 (1-0-12 7.69%),7 (0.54)
17,"Mooney, Jason",20y 27d,13 (1-0-12 7.69%),1 (0.08),←,
35,"Murphy, David",30y 313d,153 (62-0-91 40.52%),90 (0.59),←,
44,"Osborne, Richard",29y 16d,196 (81-0-115 41.33%),438 (2.23),9 (1-0-8 11.11%),27 (3.00)
10,"Watters, Scott",24y 158d,59 (31-2-26 54.24%),21 (0.36),13 (1-0-12 7.69%),8 (0.62)
27,"Wheeler, Sanford",23y 87d,34 (4-1-29 13.24%),5 (0.15),←,
Totals,Totals,24y 72d,1246 (426-20-800 34.19%),934 (0.75),,
C,"Barassi, Ron",57y 125d,464 (264-4-196 57.33%),,8 (1-0-7 12.50%),
