North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",28y 252d,224 (104-0-120 46.43%),45 (0.20),←,
42,"Campbell, Tom",29y 202d,52 (19-0-33 36.54%),30 (0.58),10 (1-0-9 10.00%),7 (0.70)
10,"Cunnington, Ben",29y 327d,220 (111-0-109 50.45%),90 (0.41),←,
9,"Davies-Uniacke, Luke",21y 349d,38 (11-0-27 28.95%),9 (0.24),←,
14,"Dumont, Trent",25y 327d,101 (37-0-64 36.63%),26 (0.26),←,
6,"Garner, Taylor",27y 135d,47 (21-0-26 44.68%),36 (0.77),←,
22,"Goldstein, Todd",32y 326d,261 (123-1-137 47.32%),131 (0.50),←,
43,"Hall, Aaron",30y 195d,132 (38-1-93 29.17%),92 (0.70),29 (5-0-24 17.24%),16 (0.55)
20,"Larkey, Nick",22y 351d,39 (12-0-27 30.77%),51 (1.31),←,
35,"Lazzaro, Charlie",19y 59d,9 (1-0-8 11.11%),2 (0.22),←,
1,"Mahony, Jack",19y 192d,20 (2-0-18 10.00%),8 (0.40),←,
23,"McKay, Ben",23y 150d,25 (3-0-22 12.00%),,←,
31,"Menadue, Connor",24y 246d,45 (24-0-21 53.33%),11 (0.24),6 (1-0-5 16.67%),
24,"Powell, Tom",19y 82d,10 (1-0-9 10.00%),3 (0.30),←,
8,"Scott, Bailey",20y 318d,23 (2-0-21 8.70%),14 (0.61),←,
12,"Simpkin, Jy",23y 79d,83 (29-0-54 34.94%),34 (0.41),←,
5,"Taylor, Curtis",21y 47d,18 (4-0-14 22.22%),6 (0.33),←,
26,"Thomas, Tarryn",21y 59d,36 (13-0-23 36.11%),30 (0.83),←,
28,"Turner, Kayne",25y 143d,89 (42-0-47 47.19%),54 (0.61),←,
19,"Walker, Josh",28y 192d,111 (41-1-69 37.39%),74 (0.67),26 (4-0-22 15.38%),5 (0.19)
17,"Young, Lachie",22y 47d,18 (5-0-13 27.78%),1 (0.06),10 (1-0-9 10.00%),
7,"Ziebell, Jack",30y 84d,228 (105-0-123 46.05%),163 (0.71),←,
44,"Zurhaar, Cameron",23y 1d,53 (17-0-36 32.08%),56 (1.06),←,
Totals,Totals,24y 308d,1882 (765-3-1114 40.65%),966 (0.51),,
C,"Noble, David",54y 8d,10 (1-0-9 10.00%),,←,
