Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",22y 318d,79 (19-1-59 24.68%),90 (1.14),←,
13,"Boston, Andrew",21y 146d,16 (4-1-11 28.13%),10 (0.63),←,
27,"Cameron, Clay",21y 81d,14 (2-0-12 14.29%),1 (0.07),←,
12,"Day, Sam",22y 344d,75 (22-1-52 30.00%),49 (0.65),←,
23,"Dixon, Charlie",24y 327d,63 (19-1-43 30.95%),89 (1.41),←,
41,"Garlett, Jarrod",19y 105d,6 (1-0-5 16.67%),3 (0.50),←,
33,"Hall, Aaron",24y 280d,58 (21-1-36 37.07%),54 (0.93),←,
46,"Hall, Josh",25y 135d,6 (2-0-4 33.33%),3 (0.50),←,
5,"Harbrow, Jarrod",27y 29d,163 (66-2-95 41.10%),48 (0.29),93 (26-1-66 28.49%),27 (0.29)
28,"Kolodjashnij, Kade",20y 7d,37 (10-1-26 28.38%),9 (0.24),←,
37,"Lonergan, Jesse",20y 275d,28 (7-1-20 26.79%),3 (0.11),←,
19,"Lynch, Tom",22y 289d,77 (21-1-55 27.92%),118 (1.53),←,
7,"Malceski, Nick",31y 1d,189 (118-3-68 63.23%),69 (0.37),13 (2-1-10 19.23%),2 (0.15)
4,"Martin, Jack",20y 199d,20 (6-1-13 32.50%),18 (0.90),←,
32,"Matera, Brandon",23y 158d,71 (20-1-50 28.87%),76 (1.07),←,
17,"May, Steven",23y 218d,68 (21-1-46 31.62%),15 (0.22),←,
44,"Miller, Touk",19y 175d,19 (3-1-15 18.42%),7 (0.37),←,
22,"Nicholls, Tom",23y 165d,30 (9-1-20 31.67%),5 (0.17),←,
35,"Rischitelli, Michael",29y 220d,196 (70-3-123 36.48%),85 (0.43),85 (21-0-64 24.71%),38 (0.45)
8,"Russell, Luke",23y 204d,67 (16-1-50 24.63%),28 (0.42),←,
42,"Saad, Adam",21y 24d,15 (3-1-11 23.33%),1 (0.07),←,
26,"Shaw, Matt",23y 192d,84 (22-1-61 26.79%),29 (0.35),←,
Totals,Totals,23y 110d,1381 (482-24-875 34.90%),810 (0.59),,
C,"Eade, Rodney",57y 134d,333 (172-5-156 52.40%),,19 (3-1-15 18.42%),
