Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
33,"Barlow, Kris",30y 19d,92 (47-0-45 51.09%),72 (0.78),←,
39,"Campbell, Robert",21y 62d,17 (10-0-7 58.82%),,←,
25,"Clarke, Tim",21y 123d,28 (15-0-13 53.57%),6 (0.21),←,
35,"Cox, Adrian",22y 329d,43 (22-0-21 51.16%),22 (0.51),←,
9,"Crawford, Shane",28y 328d,218 (109-2-107 50.46%),175 (0.80),←,
19,"Dixon, Ben",26y 50d,131 (70-1-60 53.82%),186 (1.42),←,
29,"Greene, Steven",21y 190d,28 (12-0-16 42.86%),11 (0.39),←,
3,"Hay, Jonathan",23y 355d,119 (58-1-60 49.16%),12 (0.10),←,
15,"Hodge, Luke",19y 49d,26 (13-0-13 50.00%),18 (0.69),←,
8,"Johnson, Brett",21y 279d,34 (17-0-17 50.00%),7 (0.21),←,
37,"Lekkas, Angelo",27y 35d,145 (65-1-79 45.17%),88 (0.61),←,
26,"Loats, David",22y 171d,11 (4-0-7 36.36%),3 (0.27),←,
28,"Mitchell, Sam",20y 295d,26 (13-0-13 50.00%),5 (0.19),←,
40,"Osborne, Michael",21y 5d,18 (6-0-12 33.33%),3 (0.17),←,
13,"Picioane, Lance",23y 57d,50 (26-0-24 52.00%),18 (0.36),46 (25-0-21 54.35%),16 (0.35)
20,"Rawlings, Jade",25y 298d,112 (55-0-57 49.11%),57 (0.51),←,
16,"Ries, Nick",21y 20d,34 (17-0-17 50.00%),10 (0.29),←,
11,"Smith, Joel",26y 92d,139 (70-1-68 50.72%),75 (0.54),81 (41-1-39 51.23%),24 (0.30)
4,"Tallis, Rayden",28y 55d,156 (74-0-82 47.44%),26 (0.17),←,
23,"Thompson, Nathan",25y 170d,96 (49-1-46 51.56%),140 (1.46),←,
21,"Vandenberg, Richard",26y 201d,79 (37-1-41 47.47%),32 (0.41),←,
6,"Williams, Mark",20y 112d,8 (2-0-6 25.00%),6 (0.75),←,
Totals,Totals,23y 316d,1610 (791-8-811 49.13%),972 (0.60),,
C,"Schwab, Peter",42y 315d,88 (46-0-42 52.27%),,←,
