Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",20y 9d,23 (11-0-12 47.83%),16 (0.70),←,
21,"Bell, Daniel",22y 50d,38 (18-1-19 48.68%),1 (0.03),←,
3,"Bizzell, Clint",30y 339d,156 (67-1-88 43.27%),79 (0.51),81 (35-0-46 43.21%),7 (0.09)
25,"Brown, Nathan",30y 292d,136 (63-0-73 46.32%),34 (0.25),←,
32,"Bruce, Cameron",27y 245d,156 (76-1-79 49.04%),178 (1.14),←,
41,"Carroll, Nathan",26y 225d,51 (19-1-31 38.24%),1 (0.02),←,
36,"Davey, Aaron",23y 357d,74 (39-1-34 53.38%),104 (1.41),←,
8,"Frawley, James",18y 255d,2 (1-0-1 50.00%),,←,
30,"Godfrey, Simon",26y 227d,97 (44-1-52 45.88%),19 (0.20),←,
18,"Green, Brad",26y 81d,156 (78-1-77 50.32%),202 (1.29),←,
11,"Johnson, Paul",22y 341d,19 (6-0-13 31.58%),2 (0.11),18 (5-0-13 27.78%),2 (0.11)
16,"Johnstone, Travis",26y 320d,154 (75-1-78 49.03%),108 (0.70),←,
2,"Jones, Nathan",19y 133d,17 (4-1-12 26.47%),7 (0.41),←,
23,"McDonald, James",30y 240d,187 (88-1-98 47.33%),47 (0.25),←,
5,"McLean, Brock",21y 83d,50 (28-1-21 57.00%),25 (0.50),←,
9,"Neitz, David",32y 131d,293 (138-0-155 47.10%),617 (2.11),←,
15,"Petterd, Ricky",18y 313d,5 (1-0-4 20.00%),3 (0.60),←,
24,"Robertson, Russell",28y 190d,194 (97-1-96 50.26%),346 (1.78),←,
12,"Sylvia, Colin",21y 206d,42 (20-1-21 48.81%),25 (0.60),←,
10,"Ward, Daniel",29y 328d,126 (47-1-78 37.70%),29 (0.23),←,
31,"Wheatley, Paul",26y 51d,103 (54-0-49 52.43%),28 (0.27),←,
34,"White, Jeff",30y 103d,241 (116-1-124 48.34%),103 (0.43),209 (103-1-105 49.52%),85 (0.41)
Totals,Totals,25y 205d,2320 (1090-15-1215 46.98%),1974 (0.85),,
C,"Daniher, Neale",46y 107d,220 (107-1-112 48.86%),,←,
