Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Barker, John",7,6,4,11,,1.0,,1.0,1.0,3.0,,6.0,,,,2.0,9.0,1.0,,,,1.0,58.0
10,"Bateman, Chance",7,7,5,12,,,,,2.0,4.0,,2.0,,,,,12.0,,,1.0,,,85.0
35,"Birchall, Grant",9,4,7,16,1,,,1.0,,2.0,1.0,5.0,,2.0,,5.0,11.0,,,,,,53.0
17,"Brennan, Luke",6,7,4,10,2,1.0,,3.0,,1.0,1.0,,2.0,,,4.0,6.0,1.0,3.0,,,,92.0
30,"Brown, Campbell",15,11,3,18,,,,2.0,2.0,3.0,1.0,,,,,3.0,15.0,1.0,,5.0,4.0,1.0,100.0
39,"Campbell, Robert",3,2,5,8,1,,17.0,1.0,1.0,,2.0,1.0,1.0,,,7.0,1.0,2.0,2.0,3.0,,1.0,64.0
25,"Clarke, Tim",16,13,11,27,1,1.0,,3.0,2.0,4.0,1.0,1.0,,,1.0,3.0,24.0,1.0,2.0,,,1.0,93.0
19,"Dixon, Ben",11,8,7,18,3,1.0,,4.0,1.0,,,,3.0,,,6.0,13.0,,3.0,1.0,,1.0,95.0
23,"Franklin, Lance",12,2,4,16,6,,,3.0,,2.0,,4.0,1.0,2.0,2.0,6.0,9.0,,1.0,,1.0,1.0,92.0
15,"Hodge, Luke",7,1,5,12,,,,5.0,3.0,2.0,2.0,2.0,,2.0,,2.0,10.0,,,3.0,,,84.0
4,"Ladson, Rick",23,8,3,26,,2.0,,1.0,4.0,4.0,3.0,1.0,2.0,,,8.0,18.0,,,3.0,3.0,,87.0
3,"Lewis, Jordan",13,8,11,24,1,,,6.0,2.0,3.0,6.0,1.0,,,,11.0,13.0,,1.0,2.0,,,85.0
43,"McGlynn, Ben",14,8,4,18,,,,3.0,1.0,3.0,,4.0,3.0,,,6.0,13.0,,,1.0,,,59.0
5,"Mitchell, Sam",20,9,11,31,,,,6.0,5.0,4.0,6.0,6.0,6.0,2.0,3.0,12.0,20.0,,,,3.0,,91.0
29,"Murphy, Tom",9,8,7,16,,,,,2.0,,,2.0,1.0,,,3.0,13.0,1.0,,3.0,,,92.0
16,"Ries, Nick",6,9,16,22,,,,4.0,1.0,1.0,1.0,,,,,5.0,17.0,,,,,1.0,57.0
2,"Roughead, Jarryd",12,6,4,16,,,,2.0,1.0,2.0,,1.0,1.0,,,5.0,10.0,1.0,,4.0,3.0,,99.0
12,"Sewell, Brad",8,4,5,13,,,,2.0,2.0,1.0,,,2.0,,,5.0,7.0,,,3.0,,,100.0
11,"Smith, Joel",10,7,4,14,,,,,3.0,2.0,,1.0,1.0,1.0,,5.0,10.0,,,3.0,2.0,,100.0
13,"Taylor, Simon",1,2,3,4,,,10.0,,1.0,1.0,1.0,,,,,2.0,2.0,,,1.0,,,42.0
6,"Williams, Mark",4,4,1,5,1,1.0,,3.0,,1.0,,3.0,,2.0,,1.0,4.0,,2.0,3.0,,1.0,89.0
45,"Young, Clinton",21,13,3,24,,,,,7.0,5.0,1.0,4.0,1.0,2.0,,3.0,20.0,,,1.0,4.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,147,127,361,16,9.0,27.0,50.0,41.0,48.0,26.0,44.0,24.0,13.0,6.0,104.0,257.0,8.0,14.0,37.0,20.0,9.0,
Opposition,Opposition,207,112,91,298,8,16.0,34.0,65.0,33.0,48.0,25.0,50.0,13.0,24.0,,102.0,198.0,9.0,17.0,39.0,28.0,4.0,
