Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",25y 163d,73 (45-2-26 63.01%),81 (1.11),←,
20,"Berbakov, Peter",23y 241d,21 (12-1-8 59.52%),6 (0.29),←,
32,"Blumfield, Justin",19y 147d,14 (9-0-5 64.29%),4 (0.29),←,
28,"Bomford, Andrew",22y 275d,2 (1-0-1 50.00%),1 (0.50),←,
14,"Calthorpe, David",23y 246d,67 (39-2-26 59.70%),44 (0.66),←,
9,"Cockatoo-Collins, Che",22y 46d,58 (35-3-20 62.93%),86 (1.48),←,
7,"Daniher, Chris",31y 20d,111 (64-4-43 59.46%),38 (0.34),←,
38,"Denham, Sean",27y 356d,141 (82-4-55 59.57%),54 (0.38),97 (58-4-35 61.86%),33 (0.34)
31,"Fletcher, Dustin",21y 348d,79 (51-3-25 66.46%),22 (0.28),←,
30,"Fraser, Mark",26y 75d,60 (34-2-24 58.33%),27 (0.45),15 (8-2-5 60.00%),4 (0.27)
39,"Hardwick, Damien",24y 245d,52 (31-1-20 60.58%),10 (0.19),←,
5,"Hird, James",24y 75d,92 (55-4-33 61.96%),158 (1.72),←,
18,"Lloyd, Matthew",19y 4d,18 (10-1-7 58.33%),32 (1.78),←,
13,"Long, Michael",27y 201d,130 (86-2-42 66.92%),103 (0.79),←,
25,"Lucas, Scott",19y 111d,18 (12-0-6 66.67%),14 (0.78),←,
24,"Misiti, Joe",22y 162d,89 (54-4-31 62.92%),37 (0.42),←,
3,"OConnor, Ryan",22y 297d,37 (23-3-11 66.22%),31 (0.84),←,
10,"ODonnell, Gary",31y 343d,210 (129-4-77 62.38%),79 (0.38),←,
15,"Prior, Michael",23y 226d,29 (17-1-11 60.34%),5 (0.17),←,
12,"Symons, Michael",25y 216d,81 (50-3-28 63.58%),75 (0.93),←,
6,"Wellman, Sean",22y 212d,47 (21-2-24 46.81%),9 (0.19),13 (8-1-4 65.38%),
Totals,Totals,24y 69d,1429 (860-46-523 60.18%),916 (0.64),,
C,"Sheedy, Kevin",49y 117d,382 (245-5-132 64.79%),,←,
