Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
18,"Betts, Eddie",27y 221d,199 (83-3-113 42.46%),323 (1.62),15 (8-0-7 53.33%),33 (2.20)
16,"Brown, Luke",21y 286d,39 (20-0-19 51.28%),2 (0.05),←,
2,"Crouch, Brad",20y 172d,18 (9-0-9 50.00%),6 (0.33),←,
32,"Dangerfield, Patrick",24y 91d,124 (64-0-60 51.61%),139 (1.12),←,
26,"Douglas, Richard",27y 149d,148 (76-0-72 51.35%),104 (0.70),←,
45,"Henderson, Ricky",25y 297d,57 (27-0-30 47.37%),39 (0.68),←,
24,"Jacobs, Sam",26y 86d,97 (49-0-48 50.52%),22 (0.23),80 (42-0-38 52.50%),19 (0.24)
10,"Jaensch, Matthew",24y 290d,60 (28-0-32 46.67%),23 (0.38),←,
4,"Jenkins, Josh",25y 147d,41 (23-0-18 56.10%),64 (1.56),←,
29,"Laird, Rory",20y 188d,30 (16-0-14 53.33%),3 (0.10),←,
27,"Lynch, Tom",23y 293d,34 (20-0-14 58.82%),47 (1.38),28 (16-0-12 57.14%),43 (1.54)
14,"Mackay, David",25y 345d,119 (68-0-51 57.14%),38 (0.32),←,
36,"Martin, Brodie",25y 241d,28 (14-0-14 50.00%),7 (0.25),←,
22,"Otten, Andy",25y 51d,75 (39-0-36 52.00%),18 (0.24),←,
1,"Podsiadly, James",32y 298d,98 (70-0-28 71.43%),189 (1.93),15 (8-0-7 53.33%),20 (1.33)
25,"Rutten, Ben",31y 38d,226 (128-0-98 56.64%),8 (0.04),←,
9,"Sloane, Rory",24y 110d,93 (49-0-44 52.69%),55 (0.59),←,
33,"Smith, Brodie",22y 172d,69 (38-0-31 55.07%),17 (0.25),←,
12,"Talia, Daniel",22y 276d,69 (39-0-30 56.52%),4 (0.06),←,
5,"Thompson, Scott",31y 113d,260 (143-0-117 55.00%),150 (0.58),221 (125-0-96 56.56%),133 (0.60)
13,"Walker, Taylor",24y 71d,77 (40-0-37 51.95%),175 (2.27),←,
11,"Wright, Matthew",24y 203d,72 (38-0-34 52.78%),53 (0.74),←,
Totals,Totals,25y 138d,2033 (1081-3-949 53.17%),1486 (0.73),,
C,"Sanderson, Brenton",40y 128d,62 (36-0-26 58.06%),,←,
