Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",6,2,2,8,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,6.0,,,2.0,,,
25,"Beinke, Bryan",3,2,2,5,,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,3.0,,,,,,
26,"Bickley, Mark",13,2,4,17,,,,3.0,1.0,6.0,4.0,2.0,1.0,,,14.0,3.0,,,3.0,,,
35,"Biglands, Rhett",11,3,1,12,,,4.0,1.0,3.0,2.0,1.0,2.0,,1.0,,6.0,4.0,1.0,,,,,
24,"Burton, Brett",14,5,3,17,1,,,1.0,1.0,4.0,,1.0,2.0,1.0,,12.0,4.0,3.0,,,,,
9,"Edwards, Tyson",15,9,6,21,1,1.0,,,4.0,5.0,1.0,,,,,5.0,16.0,,,1.0,1.0,,
38,"Gallagher, David",11,7,3,14,,,,2.0,,3.0,,5.0,,2.0,,7.0,10.0,,,1.0,,,
36,"Goodwin, Simon",19,9,7,26,,1.0,,,5.0,2.0,3.0,1.0,3.0,,,14.0,14.0,,,,,,
34,"Hart, Ben",16,7,1,17,,,,4.0,4.0,3.0,,2.0,3.0,,,5.0,12.0,,,1.0,,,
3,"Jarman, Darren",8,5,1,9,4,1.0,,,,,1.0,1.0,,1.0,,4.0,5.0,2.0,4.0,1.0,,,
28,"Johnson, Kane",18,6,14,32,,,,2.0,6.0,4.0,3.0,3.0,,3.0,,9.0,23.0,,,4.0,,,
5,"Koster, Kym",10,6,8,18,,,,,2.0,3.0,2.0,3.0,,,,7.0,11.0,,,2.0,,,
31,"Marsh, Ben",1,1,,1,1,,4.0,,,,,,,,,,1.0,,1.0,,,,
23,"McLeod, Andrew",17,4,5,22,1,1.0,,3.0,2.0,6.0,1.0,2.0,,,,12.0,8.0,,,1.0,,,
22,"Perrie, Ian",5,2,1,6,2,1.0,1.0,,,2.0,1.0,,1.0,,,5.0,1.0,2.0,1.0,,,,
52,"Rehn, Shaun",7,4,9,16,,,13.0,2.0,3.0,1.0,4.0,2.0,,,,9.0,7.0,1.0,,,,,
32,"Ricciuto, Mark",21,6,13,34,,,,3.0,1.0,8.0,13.0,3.0,3.0,,,17.0,17.0,,,1.0,,,
10,"Robran, Matthew",9,5,2,11,,,,1.0,,3.0,,2.0,,1.0,,2.0,8.0,,,3.0,,,
7,"Smart, Nigel",11,1,13,24,,,2.0,,5.0,3.0,2.0,,,,,11.0,14.0,,,1.0,,,
20,"Stenglein, Tyson",2,2,3,5,1,,,5.0,,,,,,2.0,,2.0,3.0,,1.0,,,,
30,"Vardy, Peter",8,2,2,10,5,,,2.0,,2.0,2.0,2.0,,2.0,,6.0,3.0,,1.0,3.0,,,
17,"Welsh, Scott",9,4,2,11,3,2.0,,1.0,1.0,2.0,2.0,3.0,,1.0,,8.0,2.0,2.0,2.0,2.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,94,102,336,19,11.0,26.0,32.0,40.0,61.0,41.0,37.0,15.0,15.0,,158.0,175.0,11.0,10.0,26.0,4.0,,
Opposition,Opposition,243,76,98,341,19,14.0,42.0,37.0,37.0,64.0,47.0,34.0,15.0,15.0,6.0,154.0,167.0,18.0,15.0,36.0,10.0,,
