Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Atkinson, Jarrod",11,4,4,15,1,,,2.0,6.0,3.0,1.0,4.0,,3.0,,3.0,12.0,,,1.0,3.0,1.0,71.0
2,"Dyson, Ricky",10,2,10,20,,,,3.0,2.0,3.0,1.0,2.0,,1.0,,4.0,15.0,,,,1.0,1.0,75.0
31,"Fletcher, Dustin",13,11,8,21,,,,2.0,2.0,2.0,,,,,,5.0,16.0,1.0,,5.0,1.0,,84.0
19,"Hille, David",9,2,5,14,,,12.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,,9.0,5.0,,,1.0,,,82.0
7,"Jetta, Leroy",3,1,3,6,1,,,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,,,1.0,,86.0
27,"Laycock, Jason",2,,4,6,,,8.0,2.0,,1.0,1.0,4.0,1.0,2.0,,5.0,1.0,,,1.0,,,69.0
18,"Lloyd, Matthew",11,8,4,15,8,1.0,,1.0,,2.0,,,1.0,,3.0,7.0,8.0,4.0,5.0,,,,98.0
36,"Lonergan, Sam",7,3,8,15,,,,3.0,1.0,,2.0,3.0,1.0,1.0,,9.0,7.0,,,1.0,1.0,2.0,79.0
42,"Lovett-Murray, Nathan",13,11,15,28,,,,4.0,2.0,,,,3.0,,,9.0,18.0,1.0,,3.0,1.0,,85.0
13,"Lovett, Andrew",11,4,10,21,2,,,5.0,,4.0,2.0,2.0,1.0,1.0,,8.0,13.0,,,,2.0,,84.0
33,"McPhee, Adam",14,8,4,18,2,,,1.0,,7.0,,3.0,3.0,1.0,1.0,6.0,12.0,1.0,1.0,3.0,,2.0,92.0
22,"Michael, Mal",2,3,7,9,,,,1.0,2.0,,,2.0,,1.0,,3.0,6.0,,,5.0,,,77.0
6,"Monfries, Angus",13,7,3,16,3,2.0,,5.0,,4.0,,2.0,2.0,,,6.0,10.0,,2.0,,,1.0,95.0
17,"Nash, Jay",12,3,11,23,,,,5.0,1.0,6.0,3.0,,2.0,,,7.0,16.0,1.0,,1.0,,,89.0
11,"Peverill, Damien",17,3,13,30,,,,1.0,3.0,6.0,9.0,,5.0,,,16.0,14.0,,,,2.0,,72.0
9,"Ramanauskas, Adam",8,5,6,14,,,,1.0,4.0,1.0,,3.0,1.0,2.0,,4.0,9.0,,,1.0,,,64.0
37,"Reimers, Kyle",7,5,4,11,1,,,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,5.0,7.0,,,,3.0,1.0,68.0
30,"Ryder, Paddy",9,9,5,14,,,,3.0,2.0,2.0,1.0,1.0,1.0,,,5.0,9.0,2.0,,1.0,2.0,1.0,93.0
20,"Slattery, Henry",6,3,5,11,1,,,,3.0,1.0,,1.0,1.0,1.0,,5.0,6.0,1.0,,1.0,,,97.0
5,"Stanton, Brent",12,2,2,14,,,,5.0,,7.0,2.0,3.0,2.0,1.0,,4.0,12.0,,,3.0,2.0,,85.0
4,"Watson, Jobe",7,1,11,18,,,,1.0,2.0,2.0,4.0,3.0,2.0,1.0,,11.0,6.0,,,2.0,,,77.0
12,"Welsh, Andrew",15,5,5,20,,,,8.0,3.0,1.0,2.0,1.0,1.0,1.0,,4.0,16.0,,,,1.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,100,147,359,19,10.0,20.0,58.0,36.0,56.0,33.0,41.0,30.0,18.0,4.0,138.0,221.0,11.0,8.0,29.0,20.0,9.0,
Opposition,Opposition,201,108,151,352,17,6.0,39.0,47.0,31.0,54.0,37.0,64.0,18.0,29.0,2.0,111.0,247.0,9.0,20.0,42.0,12.0,12.0,
