Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14 ↑,"Billings, Jack",5,1,4,9,,,,1.0,1.0,,,2.0,,,,2.0,7.0,,,1.0,,,45.0
17,"Bowey, Jake",8,6,7,15,,1.0,,,1.0,1.0,,1.0,,,,2.0,11.0,,,,,,81.0
37,"Chandler, Kade",4,1,9,13,,,,1.0,,1.0,1.0,3.0,1.0,1.0,,7.0,4.0,,,,,,67.0
31,"Fritsch, Bayley",15,5,2,17,1,4.0,,2.0,,5.0,,7.0,3.0,3.0,,8.0,10.0,1.0,2.0,,,2.0,88.0
11,"Gawn, Max",12,9,13,25,,1.0,45.0,3.0,4.0,4.0,6.0,4.0,1.0,,,14.0,11.0,3.0,,1.0,,,88.0
22,"Howes, Blake",6,2,4,10,,,,1.0,3.0,,,2.0,,,,3.0,7.0,,,2.0,,,73.0
15,"Langdon, Ed",5,3,7,12,,1.0,,4.0,1.0,1.0,3.0,1.0,2.0,1.0,,4.0,8.0,,1.0,,,,86.0
16,"Laurie, Bailey",7,3,7,14,,,,2.0,,1.0,2.0,3.0,,,,3.0,11.0,,,1.0,1.0,,66.0
1,"May, Steven",10,8,3,13,,,,1.0,4.0,1.0,,2.0,,1.0,,5.0,7.0,3.0,,13.0,,,97.0
25,"McDonald, Tom",11,3,1,12,,,,,5.0,,,2.0,1.0,1.0,,5.0,6.0,1.0,,10.0,1.0,,100.0
4,"McVee, Judd",6,4,4,10,,,,,3.0,,,,,,,3.0,8.0,,,4.0,1.0,,82.0
30,"Neal-Bullen, Alex",7,3,8,15,,,,5.0,2.0,2.0,4.0,,,,,6.0,9.0,,,1.0,,,84.0
13,"Oliver, Clayton",9,1,19,28,,,,2.0,3.0,4.0,3.0,6.0,,3.0,,15.0,15.0,,,3.0,,1.0,83.0
5 ↓,"Petracca, Christian",4,4,9,13,,,,2.0,,4.0,,1.0,1.0,,,5.0,8.0,1.0,,1.0,,,40.0
35,"Petty, Harry",4,4,5,9,,,1.0,2.0,1.0,2.0,,,2.0,,,3.0,6.0,,1.0,,,1.0,79.0
36,"Pickett, Kysaiah",12,5,7,19,2,4.0,,4.0,,4.0,2.0,2.0,1.0,1.0,,7.0,12.0,,3.0,1.0,,1.0,82.0
24,"Rivers, Trent",17,8,7,24,,,,3.0,4.0,4.0,2.0,2.0,,,,7.0,17.0,,,3.0,,,84.0
3,"Salem, Christian",13,6,9,22,,,,5.0,1.0,2.0,2.0,1.0,,,,5.0,16.0,,1.0,1.0,,,80.0
32,"Sparrow, Tom",11,4,2,13,,,,4.0,1.0,1.0,2.0,4.0,,2.0,,5.0,9.0,1.0,,1.0,,,79.0
42,"Turner, Daniel",8,7,5,13,,1.0,,,,2.0,,3.0,1.0,,,5.0,7.0,,1.0,3.0,,,73.0
2,"van Rooyen, Jacob",8,9,5,13,3,1.0,2.0,,1.0,1.0,,1.0,,1.0,,5.0,8.0,3.0,4.0,1.0,,,75.0
7,"Viney, Jack",10,3,9,19,,,,5.0,1.0,4.0,1.0,5.0,,1.0,,3.0,16.0,,,,,,81.0
6,"Windsor, Caleb",10,7,11,21,,,,2.0,,3.0,1.0,2.0,,,,6.0,15.0,1.0,,,1.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,106,157,359,6,15.0,48.0,49.0,36.0,47.0,29.0,54.0,13.0,15.0,,128.0,228.0,14.0,13.0,47.0,4.0,5.0,
Opposition,Opposition,212,114,139,351,14,5.0,23.0,69.0,38.0,50.0,39.0,52.0,15.0,13.0,6.0,105.0,229.0,10.0,12.0,47.0,7.0,12.0,
