Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
11,"Banner, Mitchell",21y 35d,12 (4-0-8 33.33%),5 (0.42),←,
10,"Boak, Travis",22y 343d,83 (36-0-47 43.37%),43 (0.52),←,
5,"Broadbent, Matthew",20y 343d,29 (8-0-21 27.59%),8 (0.28),←,
1,"Cassisi, Domenic",28y 291d,177 (93-1-83 52.82%),70 (0.40),←,
30,"Chaplin, Troy",25y 137d,116 (49-1-66 42.67%),10 (0.09),←,
35,"Cornes, Chad",31y 240d,236 (133-1-102 56.57%),170 (0.72),←,
18,"Cornes, Kane",28y 186d,219 (116-1-102 53.20%),81 (0.37),←,
33,"Ebert, Brett",27y 234d,145 (67-1-77 46.55%),212 (1.46),←,
17,"Gray, Robbie",23y 102d,61 (24-0-37 39.34%),92 (1.51),←,
8,"Hartlett, Hamish",20y 330d,28 (8-0-20 28.57%),13 (0.46),←,
2,"Hitchcock, Cameron",21y 7d,25 (8-0-17 32.00%),23 (0.92),←,
16,"Jacobs, Ben",19y 182d,8 (1-0-7 12.50%),2 (0.25),←,
23,"Lobbe, Matthew",22y 148d,6 (2-0-4 33.33%),,←,
44,"Logan, Tom",26y 8d,87 (30-0-57 34.48%),22 (0.25),84 (30-0-54 35.71%),22 (0.26)
13,"OShea, Cameron",19y 119d,13 (2-0-11 15.38%),3 (0.23),←,
6,"Pearce, Danyle",25y 94d,127 (53-0-74 41.73%),71 (0.56),←,
15,"Rodan, David",27y 275d,160 (60-0-100 37.50%),123 (0.77),95 (41-0-54 43.16%),80 (0.84)
19,"Salter, Nick",23y 345d,17 (6-0-11 35.29%),12 (0.71),←,
28,"Schulz, Jay",26y 83d,97 (34-2-61 36.08%),115 (1.19),26 (10-0-16 38.46%),57 (2.19)
43,"Stewart, Daniel",22y 253d,21 (4-0-17 19.05%),18 (0.86),←,
21,"Thomas, Matt",24y 133d,63 (20-0-43 31.75%),19 (0.30),←,
12,"Trengove, Jackson",20y 250d,34 (9-0-25 26.47%),5 (0.15),←,
Totals,Totals,24y 39d,1764 (767-7-990 43.48%),1117 (0.63),,
C,"Primus, Matthew",36y 179d,22 (7-0-15 31.82%),,←,
