Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 81d,249 (136-2-111 55.02%),329 (1.32),57 (12-0-45 21.05%),67 (1.18)
11,"Bennell, Harley",20y 305d,47 (9-0-38 19.15%),52 (1.11),←,
44,"Bock, Nathan",30y 136d,139 (63-0-76 45.32%),63 (0.45),26 (3-0-23 11.54%),6 (0.23)
36,"Broughton, Greg",26y 308d,82 (34-0-48 41.46%),17 (0.21),14 (5-0-9 35.71%),2 (0.14)
30,"Brown, Campbell",29y 340d,204 (83-1-120 40.93%),106 (0.52),45 (8-0-37 17.78%),42 (0.93)
12,"Day, Sam",20y 331d,40 (8-0-32 20.00%),23 (0.57),←,
23,"Dixon, Charlie",22y 314d,31 (8-0-23 25.81%),24 (0.77),←,
15,"Gorringe, Daniel",21y 62d,14 (2-0-12 14.29%),4 (0.29),←,
33,"Hall, Aaron",22y 267d,26 (8-0-18 30.77%),29 (1.12),←,
5,"Harbrow, Jarrod",25y 16d,123 (52-1-70 42.68%),36 (0.29),53 (12-0-41 22.64%),15 (0.28)
17,"May, Steven",21y 205d,31 (7-0-24 22.58%),15 (0.48),←,
18,"McKenzie, Trent",21y 122d,53 (11-0-42 20.75%),19 (0.36),←,
1,"OMeara, Jaeger",19y 161d,18 (6-0-12 33.33%),13 (0.72),←,
10,"Prestia, Dion",20y 295d,47 (8-0-39 17.02%),10 (0.21),←,
8,"Russell, Luke",21y 191d,39 (5-0-34 12.82%),17 (0.44),←,
6,"Sexton, Alex",19y 243d,9 (1-0-8 11.11%),4 (0.44),←,
26,"Shaw, Matt",21y 179d,52 (11-0-41 21.15%),20 (0.38),←,
25,"Stanley, Danny",25y 166d,54 (12-0-42 22.22%),25 (0.46),49 (11-0-38 22.45%),25 (0.51)
39,"Sumner, Timmy",18y 298d,7 (1-0-6 14.29%),,←,
24,"Swallow, David",20y 257d,49 (10-0-39 20.41%),21 (0.43),←,
48,"Tape, Seb",20y 362d,27 (2-0-25 7.41%),1 (0.04),←,
16,"Thompson, Rory",22y 144d,30 (7-0-23 23.33%),5 (0.17),←,
Totals,Totals,22y 334d,1371 (484-4-883 35.30%),833 (0.61),,
C,"McKenna, Guy",44y 84d,62 (12-0-50 19.35%),,←,
