Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",16,1,7,23,1,2.0,,3.0,2.0,6.0,3.0,2.0,4.0,,1.0,11.0,11.0,1.0,,,,2.0,88.0
11,"Bennell, Harley",11,3,11,22,,1.0,2.0,5.0,6.0,4.0,6.0,1.0,2.0,1.0,,13.0,7.0,,,1.0,6.0,1.0,76.0
30,"Brown, Campbell",9,5,2,11,2,,,2.0,1.0,1.0,,3.0,,1.0,,4.0,4.0,2.0,2.0,1.0,,1.0,82.0
28,"Caddy, Josh",8,6,3,11,3,,,1.0,,,1.0,3.0,,1.0,,4.0,7.0,1.0,,,,,73.0
27,"Coad, Michael",14,8,2,16,,,,,7.0,1.0,1.0,4.0,,4.0,,9.0,7.0,3.0,,8.0,,,95.0
23,"Dixon, Charlie",10,5,2,12,1,1.0,8.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,,8.0,5.0,2.0,3.0,3.0,,,87.0
15,"Flanagan, Piers",5,3,1,6,,,,3.0,,2.0,,2.0,,1.0,,1.0,5.0,,,2.0,,1.0,75.0
49,"Gillbee, Jacob",5,2,1,6,,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,4.0,,1.0,,,1.0,79.0
5,"Harbrow, Jarrod",10,1,3,13,,,,,3.0,1.0,2.0,1.0,1.0,1.0,,8.0,6.0,1.0,,4.0,3.0,,96.0
40 ↓,"Hickey, Tom",5,4,1,6,1,,13.0,2.0,,1.0,,2.0,,1.0,,1.0,5.0,,,2.0,,,76.0
29,"Hine, Taylor",8,4,7,15,,,,3.0,4.0,,4.0,2.0,3.0,1.0,,8.0,8.0,1.0,,,,,86.0
42,"Horsley, Kyal",9,3,5,14,1,,,5.0,1.0,5.0,3.0,1.0,,,,5.0,9.0,,2.0,2.0,1.0,,71.0
19,"Lynch, Tom",8,6,8,16,4,,6.0,,,2.0,1.0,2.0,,2.0,3.0,6.0,11.0,2.0,4.0,1.0,,,96.0
6,"Magin, Alik",4,1,6,10,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,4.0,6.0,,,,,,79.0
32,"Matera, Brandon",13,5,8,21,,,,2.0,1.0,5.0,4.0,2.0,1.0,1.0,,7.0,14.0,,,,2.0,1.0,81.0
45,"May, Steven",8,7,2,10,,1.0,,1.0,,1.0,,3.0,,1.0,,2.0,8.0,1.0,1.0,1.0,,1.0,90.0
18,"McKenzie, Trent",12,6,4,16,1,,,3.0,2.0,2.0,1.0,5.0,1.0,,,6.0,8.0,,,1.0,1.0,,81.0
26,"Shaw, Matt",8,6,6,14,,,,1.0,2.0,1.0,,,,,,3.0,12.0,,,3.0,,,98.0
25,"Stanley, Danny",12,5,9,21,,,,3.0,3.0,2.0,5.0,3.0,1.0,,,10.0,11.0,1.0,,2.0,,1.0,83.0
20 ↑,"Toy, Josh",2,,1,3,,,,2.0,,1.0,,,,,,1.0,2.0,,,,,,13.0
14,"Warnock, Matthew",6,4,7,13,,,,1.0,2.0,1.0,,,1.0,,,6.0,5.0,1.0,,11.0,2.0,1.0,100.0
4,"Weller, Maverick",8,5,4,12,1,,,2.0,4.0,2.0,1.0,3.0,,1.0,,2.0,8.0,,,2.0,,,97.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,90,100,291,15,8.0,29.0,44.0,41.0,43.0,37.0,42.0,19.0,18.0,4.0,122.0,163.0,16.0,13.0,44.0,15.0,10.0,
Opposition,Opposition,211,81,154,365,11,20.0,50.0,57.0,27.0,66.0,45.0,44.0,18.0,19.0,2.0,145.0,217.0,10.0,18.0,43.0,10.0,9.0,
