Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",27y 323d,115 (66-2-47 58.26%),48 (0.42),103 (60-1-42 58.74%),36 (0.35)
30,"Biddiscombe, Craig",20y 211d,16 (9-1-6 59.38%),2 (0.13),←,
16,"Brownless, Bill",30y 82d,191 (112-2-77 59.16%),436 (2.28),←,
8,"Burns, Ronnie",24y 38d,25 (14-1-10 58.00%),40 (1.60),←,
2,"Colbert, Leigh",21y 317d,69 (45-1-23 65.94%),28 (0.41),←,
7,"Couch, Paul",32y 275d,258 (152-1-105 59.11%),203 (0.79),←,
36,"Graham, Ben",23y 169d,53 (36-0-17 67.92%),5 (0.09),←,
19,"Hall, Derek",26y 142d,40 (24-1-15 61.25%),39 (0.98),38 (22-1-15 59.21%),36 (0.95)
22,"Hargreaves, Tim",21y 325d,45 (19-1-25 43.33%),58 (1.29),3 (2-0-1 66.67%),1 (0.33)
32,"Hocking, Garry",28y 194d,189 (110-2-77 58.73%),172 (0.91),←,
3,"Houlihan, Adam",19y 14d,1 (1-0-0 100.00%),2 (2.00),←,
13,"Kilpatrick, Glenn",24y 234d,41 (22-0-19 53.66%),5 (0.12),15 (8-0-7 53.33%),1 (0.07)
17,"McGrath, Tim",26y 195d,125 (80-1-44 64.40%),11 (0.09),118 (76-1-41 64.83%),11 (0.09)
28,"McKinnon, Martin",21y 289d,48 (23-1-24 48.96%),18 (0.38),23 (13-1-9 58.70%),11 (0.48)
31,"Mensch, David",24y 249d,70 (50-0-20 71.43%),78 (1.11),←,
23,"Pickering, Liam",28y 223d,88 (53-1-34 60.80%),41 (0.47),66 (44-1-21 67.42%),33 (0.50)
4,"Robbins, Matthew",19y 347d,5 (2-0-3 40.00%),,←,
27,"Sanderson, Brenton",23y 52d,47 (27-1-19 58.51%),10 (0.21),37 (25-1-11 68.92%),5 (0.14)
12,"Sholl, Brad",24y 161d,53 (32-1-20 61.32%),9 (0.17),51 (32-1-18 63.73%),9 (0.18)
20,"Steinfort, Carl",20y 19d,6 (2-0-4 33.33%),3 (0.50),←,
26,"Stoneham, Barry",29y 70d,177 (104-2-71 59.32%),162 (0.92),←,
Totals,Totals,24y 274d,1662 (983-19-660 59.15%),1370 (0.82),,
C,"Ayres, Gary",36y 204d,52 (33-1-18 64.42%),,←,
