Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",7,,6,13,1,,,3.0,,,,,1.0,,,,,,,,,,
25,"Bews, Andrew",10,6,10,20,,,,1.0,,,,,,1.0,,,,,,,,,
1,"Champion, Richard",11,7,2,13,,,,1.0,,,,,1.0,,2.0,,,,,,,,
16,"Clarke, Matthew",4,3,8,12,,,17.0,,,,,,1.0,2.0,,,,,,,,,
12,"Clarke, Troy",11,2,9,20,1,,,,,,,,1.0,,,,,,,,,,
20,"Craven, Danny",4,2,6,10,1,,,4.0,,,,,1.0,,,,,,,,,,
6,"Fletcher, Adrian",7,5,13,20,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
29,"Francis, Fabian",3,,,3,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
41,"Kennedy, Matthew",2,,2,4,,,1.0,,,,,,,,,,,,,,,,
18,"Lambert, Craig",14,1,13,27,,,,4.0,,,,,2.0,3.0,,,,,,,,,
44,"Lappin, Nigel",6,1,4,10,2,2.0,,,,,,,1.0,2.0,,,,,,,,,
15,"Lehmann, Troy",8,1,3,11,1,,,,,,,,1.0,1.0,,,,,,,,,
17,"Leslie, Martin",11,5,9,20,,,,1.0,,,,,2.0,,,,,,,,,,
11,"Lynch, Alastair",11,3,,11,5,2.0,1.0,,,,,,4.0,,,,,,,,,,
7,"McIvor, Scott",11,2,9,20,,,,4.0,,,,,1.0,1.0,,,,,,,,,
19,"McLean, Michael",11,,13,24,,,,1.0,,,,,3.0,2.0,,,,,,,,,
24,"Merrett, Roger",10,8,2,12,3,2.0,2.0,,,,,,1.0,3.0,,,,,,,,,
8,"Peos, Paul",15,13,11,26,,,,,,,,,1.0,,,,,,,,,,
22,"Scott, Chris",15,3,4,19,1,1.0,,,,,,,,2.0,,,,,,,,,
9,"Starcevich, Craig",6,5,3,9,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
33,"White, Darryl",6,4,5,11,,,1.0,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,71,132,315,17,8.0,23.0,23.0,,,,,24.0,22.0,2.0,,,,,,,,
Opposition,Opposition,186,51,148,334,18,13.0,30.0,46.0,,,,,22.0,24.0,4.0,,,,,,,,
