Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Armstrong, Harry",2,2,2,4,1,1.0,,,,1.0,,,1.0,,,3.0,1.0,2.0,1.0,,,,68.0
21,"Balta, Noah",5,4,3,8,,,,,2.0,,,6.0,,3.0,,5.0,4.0,,1.0,2.0,,,95.0
41,"Banks, Sam",21,5,5,26,,,,3.0,5.0,2.0,,1.0,3.0,,,5.0,19.0,,,,,,79.0
30,"Brown, Tom",5,3,9,14,,,,1.0,1.0,2.0,1.0,1.0,,,,5.0,9.0,,,,,1.0,73.0
44,"Campbell, Seth",8,4,3,11,,1.0,,,1.0,3.0,,2.0,,,,3.0,9.0,,1.0,1.0,,,81.0
26 ↓,"Faull, Jonty",,,,,,,,,,,,,,,,,,,,,,,5.0
48,"Green, Steely",1,1,3,4,,,,2.0,,,1.0,,,,,1.0,3.0,,,,1.0,,86.0
2,"Hopper, Jacob",10,5,15,25,,1.0,,2.0,,2.0,4.0,4.0,1.0,,,9.0,15.0,,1.0,,,,82.0
24,"Hotton, Taj",3,5,11,14,,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,7.0,9.0,,,2.0,1.0,,74.0
7,"Mansell, Rhyan",7,5,4,11,1,2.0,,2.0,,3.0,,3.0,1.0,2.0,,5.0,5.0,,2.0,1.0,,,83.0
33 ↑,"McIntosh, Kamdyn",8,8,6,14,,,,,2.0,3.0,,3.0,,2.0,,2.0,12.0,,,2.0,2.0,,68.0
12,"Miller, Ben",8,6,5,13,,,,,4.0,1.0,,1.0,,,,5.0,7.0,1.0,,6.0,,,97.0
25,"Nankervis, Toby",6,2,5,11,,,33.0,6.0,1.0,,4.0,4.0,2.0,2.0,,6.0,4.0,1.0,,2.0,,,85.0
3,"Prestia, Dion",9,4,14,23,,1.0,,6.0,3.0,2.0,2.0,2.0,2.0,1.0,,6.0,17.0,,,,,,85.0
17,"Rioli, Maurice",5,1,2,7,,,,2.0,1.0,3.0,,3.0,,1.0,,2.0,7.0,,,2.0,,,70.0
5,"Ross, Jack",6,2,17,23,,,,3.0,,4.0,5.0,3.0,,,,9.0,16.0,,,1.0,,1.0,84.0
15,"Short, Jayden",14,5,9,23,,,,,3.0,1.0,1.0,4.0,1.0,1.0,,3.0,17.0,,,3.0,2.0,,86.0
38,"Sims, Tom",3,3,,3,,,2.0,2.0,,2.0,,1.0,,1.0,,1.0,2.0,1.0,,2.0,,,71.0
40,"Sonsie, Tyler",7,3,6,13,,,,1.0,1.0,1.0,2.0,1.0,,,,3.0,8.0,,,,,,84.0
31,"Trainor, Luke",10,1,4,14,,,,3.0,3.0,,,4.0,2.0,2.0,,1.0,15.0,,,2.0,,,92.0
36,"Trezise, James",7,4,12,19,,1.0,,3.0,4.0,2.0,2.0,1.0,1.0,,,4.0,15.0,,,2.0,1.0,,81.0
1,"Vlastuin, Nick",14,8,6,20,,1.0,,4.0,5.0,,,1.0,4.0,,,8.0,9.0,2.0,1.0,3.0,,,83.0
45,"Young, Tylar",9,5,2,11,,,,2.0,4.0,,,4.0,1.0,2.0,,2.0,10.0,,,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,86,143,311,2,11.0,35.0,44.0,40.0,34.0,24.0,50.0,20.0,18.0,,95.0,213.0,7.0,7.0,34.0,7.0,2.0,
Opposition,Opposition,226,123,170,396,16,11.0,41.0,59.0,32.0,56.0,37.0,51.0,18.0,20.0,6.0,119.0,274.0,13.0,22.0,33.0,6.0,11.0,
