Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Charles, Sean",4,2,3,7,,1.0,,1.0,,,,,,,,,,,,,,,
23,"Clarkson, Alastair",4,,1,5,1,,,3.0,,,,,1.0,1.0,,,,,,,,,
33,"Farmer, Jeff",14,6,2,16,6,3.0,,,,,,,4.0,2.0,3.0,,,,,,,,
20,"Febey, Matthew",7,1,8,15,,,,3.0,,,,,1.0,1.0,,,,,,,,,
21,"Febey, Steven",11,3,11,22,,,,1.0,,,,,,,,,,,,,,,
48,"Grgic, Brent",10,4,2,12,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
15,"Hopgood, Paul",18,7,9,27,,,,2.0,,,,,1.0,1.0,2.0,,,,,,,,
27,"Ingerson, Anthony",2,5,8,10,,,,,,,,,,1.0,,,,,,,,,
7,"Kowal, Darren",11,2,10,21,,,,1.0,,,,,4.0,2.0,,,,,,,,,
35,"McDonald, Anthony",13,1,7,20,,2.0,,2.0,,,,,1.0,,,,,,,,,,
54,"McDonald, James",11,3,3,14,1,1.0,,2.0,,,,,2.0,,,,,,,,,,
9,"Neitz, David",5,2,3,8,1,1.0,5.0,,,,,,,1.0,,,,,,,,,
38,"OBrien, Darren",7,3,5,12,1,,,,,,,,,2.0,,,,,,,,,
16,"Pyman, Robert",4,2,5,9,1,,,1.0,,,,,,1.0,,,,,,,,,
42,"Robertson, Russell",6,4,3,9,2,,,3.0,,,,,2.0,2.0,,,,,,,,,
10,"Seecamp, Marcus",9,3,6,15,,,,,,,,,2.0,1.0,,,,,,,,,
29,"Smith, Shaun",3,3,1,4,3,,,2.0,,,,,,2.0,,,,,,,,,
11,"Stynes, Jim",12,5,10,22,,,11.0,,,,,,1.0,2.0,,,,,,,,,
12,"Viney, Todd",18,2,10,28,,,,2.0,,,,,1.0,4.0,1.0,,,,,,,,
22,"Woewodin, Shane",6,3,3,9,,,,1.0,,,,,,1.0,,,,,,,,,
13,"Yze, Adem",19,6,3,22,2,,,4.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,67,113,307,18,11.0,16.0,29.0,,,,,22.0,26.0,6.0,,,,,,,,
Opposition,Opposition,184,89,104,288,11,13.0,15.0,23.0,,,,,26.0,22.0,,,,,,,,,
