Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",5,3,2,7,,,,1.0,,5.0,1.0,1.0,2.0,1.0,,2.0,5.0,,,1.0,,,39.0
3,"Coniglio, Stephen",15,2,12,27,2,,,11.0,1.0,3.0,9.0,1.0,3.0,,,14.0,15.0,,1.0,3.0,,,89.0
35,"Corr, Aidan",4,3,8,12,,,,1.0,,2.0,,2.0,1.0,1.0,,8.0,4.0,2.0,,11.0,,1.0,87.0
1,"Davis, Phil",5,1,5,10,,,,3.0,2.0,2.0,,3.0,2.0,1.0,,6.0,5.0,,,10.0,,,93.0
24,"de Boer, Matt",5,4,12,17,1,,,10.0,,3.0,,1.0,,,,11.0,6.0,,,1.0,,,85.0
7,"Deledio, Brett",3,1,10,13,,,,5.0,1.0,,2.0,2.0,1.0,,,8.0,4.0,,,,,,74.0
4,"Greene, Toby",13,4,3,16,1,,,5.0,,6.0,,5.0,2.0,2.0,,10.0,6.0,2.0,,2.0,,1.0,92.0
19,"Haynes, Nick",11,2,2,13,,,,1.0,5.0,,,3.0,2.0,,,6.0,8.0,,,3.0,,,84.0
27,"Himmelberg, Harry",7,3,6,13,1,1.0,,8.0,,1.0,,3.0,,2.0,,6.0,6.0,1.0,2.0,2.0,,,81.0
2,"Hopper, Jacob",5,1,13,18,,1.0,,10.0,,1.0,2.0,3.0,,2.0,,9.0,11.0,,,1.0,,,81.0
22,"Kelly, Josh",17,6,16,33,,2.0,,7.0,3.0,7.0,4.0,7.0,1.0,2.0,,12.0,21.0,,1.0,1.0,1.0,1.0,85.0
37,"Lobb, Rory",4,4,4,8,,1.0,3.0,2.0,2.0,,1.0,2.0,,2.0,,4.0,6.0,2.0,1.0,6.0,,,75.0
41,"Mumford, Shane",1,,2,3,,,38.0,7.0,,,2.0,4.0,1.0,3.0,,5.0,,,,7.0,,1.0,85.0
12,"Patton, Jonathon",4,6,6,10,,2.0,4.0,8.0,,1.0,1.0,2.0,,2.0,,5.0,5.0,1.0,2.0,3.0,,,92.0
9,"Scully, Tom",7,3,19,26,,,,7.0,1.0,2.0,6.0,4.0,1.0,1.0,,11.0,16.0,,,,2.0,,94.0
23,"Shaw, Heath",18,3,5,23,,,,1.0,10.0,1.0,1.0,5.0,1.0,2.0,,5.0,16.0,,,5.0,1.0,,91.0
5,"Shiel, Dylan",8,,10,18,,,,2.0,,5.0,6.0,2.0,1.0,,,11.0,7.0,,,1.0,,,75.0
20,"Tomlinson, Adam",5,2,5,10,,,,2.0,2.0,1.0,1.0,3.0,,,,4.0,6.0,,,,1.0,,89.0
8,"Ward, Callan",24,5,8,32,1,,,3.0,2.0,4.0,3.0,4.0,1.0,2.0,,9.0,23.0,1.0,1.0,1.0,,1.0,76.0
6,"Whitfield, Lachie",10,4,4,14,,,,4.0,1.0,,2.0,,,,,,13.0,,1.0,,,,85.0
29,"Williams, Zac",14,4,6,20,,2.0,,8.0,2.0,4.0,1.0,4.0,,,,12.0,8.0,,1.0,3.0,3.0,,74.0
16,"Wilson, Nathan",9,2,2,11,,,,4.0,2.0,4.0,,1.0,,1.0,,2.0,9.0,,,2.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,63,160,354,6,12.0,45.0,110.0,34.0,52.0,42.0,62.0,19.0,24.0,,160.0,200.0,9.0,10.0,63.0,8.0,5.0,
Opposition,Opposition,217,77,123,340,12,12.0,38.0,87.0,40.0,52.0,42.0,55.0,24.0,19.0,,159.0,181.0,10.0,11.0,65.0,2.0,8.0,
