Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Barnes, John",7,6,8,15,,,13.0,2.0,1.0,2.0,5.0,1.0,2.0,,,,,,,,,,
30,"Biddiscombe, Craig",9,4,8,17,,,,4.0,,3.0,1.0,3.0,1.0,1.0,,,,,,,,,
8,"Burns, Ronnie",7,3,5,12,1,1.0,,1.0,,4.0,1.0,4.0,,4.0,,,,,,,,,
2,"Colbert, Leigh",14,3,6,20,1,,3.0,2.0,1.0,5.0,9.0,,,1.0,2.0,,,,,,,,
33,"Corrigan, Paul",11,3,5,16,,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,
7,"Graham, Ben",6,3,2,8,,1.0,,4.0,2.0,2.0,,1.0,,1.0,,,,,,,,,
19,"Hall, Derek",11,6,2,13,2,1.0,,,,4.0,,,1.0,2.0,,,,,,,,,
32,"Hocking, Garry",23,5,6,29,2,,,4.0,1.0,10.0,8.0,,,,3.0,,,,,,,,
29,"Lowther, Daniel",9,3,4,13,,1.0,,1.0,,3.0,1.0,,2.0,,,,,,,,,,
21,"Mansfield, Michael",12,7,2,14,1,,,1.0,6.0,2.0,2.0,3.0,,2.0,,,,,,,,,
17,"McGrath, Tim",10,4,5,15,,,,1.0,3.0,,,,,1.0,,,,,,,,,
31,"Mensch, David",9,4,13,22,,,10.0,1.0,1.0,3.0,4.0,2.0,1.0,,,,,,,,,,
39,"Milburn, Darren",3,2,2,5,,,,3.0,,,1.0,,,,,,,,,,,,
34,"Rahilly, James",6,2,7,13,,,,4.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,
15,"Riccardi, Peter",16,8,7,23,1,1.0,,1.0,3.0,6.0,,1.0,,1.0,1.0,,,,,,,,
27,"Sanderson, Brenton",10,5,8,18,,,,1.0,3.0,4.0,,,,,,,,,,,,,
12,"Sholl, Brad",14,6,4,18,1,1.0,,,,4.0,1.0,,,,,,,,,,,,
4,"Snell, Jason",2,2,,2,,,,,,1.0,,,,,,,,,,,,,
14,"Spinks, Brett",9,9,2,11,5,3.0,,,,,,2.0,,1.0,,,,,,,,,
20,"Steinfort, Carl",3,1,2,5,,,,,,2.0,,2.0,,1.0,,,,,,,,,
26,"Stoneham, Barry",6,4,5,11,3,,4.0,5.0,,3.0,,,1.0,,,,,,,,,,
42,"Wood, Justin",1,,,1,,,,,,1.0,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,90,103,301,17,12.0,31.0,37.0,25.0,63.0,35.0,20.0,10.0,16.0,6.0,,,,,,,,
Opposition,Opposition,176,63,77,253,13,13.0,24.0,22.0,40.0,42.0,34.0,12.0,16.0,10.0,,,,,,,,,
