West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",21y 210d,19 (13-1-5 71.05%),,←,
26,"Butler, Sam",31y 112d,161 (93-0-68 57.76%),16 (0.10),←,
27,"Darling, Jack",24y 327d,134 (83-1-50 62.31%),241 (1.80),←,
3,"Gaff, Andrew",24y 324d,139 (86-1-52 62.23%),51 (0.37),←,
22,"Giles, Jonathan",29y 118d,63 (12-0-51 19.05%),43 (0.68),9 (7-0-2 77.78%),3 (0.33)
33,"Hill, Josh",28y 107d,168 (105-2-61 63.10%),222 (1.32),102 (66-1-35 65.20%),147 (1.44)
25,"Hurn, Shannon",29y 244d,207 (119-1-87 57.73%),49 (0.24),←,
34,"Hutchings, Mark",25y 346d,60 (36-1-23 60.83%),30 (0.50),←,
17,"Kennedy, Josh",29y 254d,195 (94-2-99 48.72%),474 (2.43),173 (91-1-81 52.89%),463 (2.68)
2,"LeCras, Mark",30y 249d,184 (102-1-81 55.71%),394 (2.14),←,
7,"Masten, Chris",28y 4d,168 (90-1-77 53.87%),60 (0.36),←,
20,"McGovern, Jeremy",25y 21d,62 (42-0-20 67.74%),21 (0.34),←,
1,"Mitchell, Sam",34y 206d,313 (194-1-118 62.14%),67 (0.21),6 (5-0-1 83.33%),
38,"Mutimer, Kurt",20y 56d,2 (2-0-0 100.00%),1 (0.50),←,
11,"Priddis, Matt",32y 46d,226 (119-1-106 52.88%),69 (0.31),←,
8,"Redden, Jack",26y 148d,151 (59-1-91 39.40%),58 (0.38),22 (15-0-7 68.18%),6 (0.27)
4,"Sheed, Dom",22y 26d,43 (28-1-14 66.28%),13 (0.30),←,
5,"Sheppard, Brad",25y 348d,114 (64-1-49 56.58%),17 (0.15),←,
13,"Shuey, Luke",26y 338d,141 (89-1-51 63.48%),116 (0.82),←,
19,"Vardy, Nathan",25y 315d,32 (22-1-9 70.31%),26 (0.81),7 (5-0-2 71.43%),1 (0.14)
12,"Wellingham, Sharrod",28y 303d,165 (113-3-49 69.39%),73 (0.44),73 (46-1-26 63.70%),18 (0.25)
6,"Yeo, Elliot",23y 217d,91 (53-1-37 58.79%),40 (0.44),64 (42-1-21 66.41%),39 (0.61)
Totals,Totals,27y 30d,2838 (1618-22-1198 57.01%),2081 (0.73),,
C,"Simpson, Adam",41y 79d,77 (50-1-26 65.58%),,←,
