Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",21y 161d,9 (5-1-3 61.11%),4 (0.44),←,
8,"Bewick, Darren",25y 240d,98 (58-1-39 59.69%),155 (1.58),←,
7,"Daniher, Chris",27y 18d,44 (24-1-19 55.68%),14 (0.32),←,
31,"Fletcher, Dustin",17y 346d,2 (1-1-0 75.00%),,←,
29,"Grenvold, David",27y 43d,50 (33-1-16 67.00%),8 (0.16),←,
1,"Harvey, Mark",27y 311d,139 (92-1-46 66.55%),161 (1.16),←,
11,"Hills, Paul",20y 210d,35 (18-1-16 52.86%),7 (0.20),←,
5,"Hird, James",20y 73d,8 (3-1-4 43.75%),15 (1.88),←,
9,"Kickett, Derek",30y 194d,70 (38-1-31 55.00%),72 (1.03),58 (33-1-24 57.76%),60 (1.03)
13,"Long, Michael",23y 199d,86 (54-0-32 62.79%),60 (0.70),←,
2,"Mercuri, Mark",19y 56d,7 (3-1-3 50.00%),4 (0.57),←,
24,"Misiti, Joe",18y 160d,6 (2-1-3 41.67%),4 (0.67),←,
10,"ODonnell, Gary",27y 341d,117 (71-1-45 61.11%),38 (0.32),←,
47,"Olarenshaw, Ricky",20y 76d,2 (1-0-1 50.00%),2 (1.00),←,
14,"Plain, Bradley",23y 205d,40 (29-0-11 72.50%),71 (1.77),←,
18,"Ridley, Todd",24y 66d,15 (10-0-5 66.67%),18 (1.20),←,
3,"Salmon, Paul",28y 88d,164 (98-1-65 60.06%),399 (2.43),←,
12,"Symons, Michael",21y 214d,4 (3-0-1 75.00%),1 (0.25),←,
26,"Thompson, Mark",29y 150d,152 (97-2-53 64.47%),47 (0.31),←,
4,"Wanganeen, Gavin",19y 304d,43 (21-1-21 50.00%),25 (0.58),←,
Totals,Totals,23y 264d,1091 (661-16-414 60.59%),1105 (1.01),,
C,"Sheedy, Kevin",45y 115d,287 (186-2-99 65.16%),,←,
