Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Abbott, Paul",26y 246d,84 (66-0-18 78.57%),30 (0.36),←,
15,"Allan, Ben",22y 256d,20 (12-0-8 60.00%),15 (0.75),←,
8,"Anderson, Dean",23y 331d,55 (40-0-15 72.73%),64 (1.16),←,
23,"Brereton, Dermott",26y 313d,173 (131-1-41 76.01%),399 (2.31),←,
4,"Collins, Andrew",26y 64d,90 (67-0-23 74.44%),20 (0.22),←,
3,"Condon, Anthony",23y 204d,50 (36-0-14 72.00%),23 (0.46),←,
26,"Cooper, Paul",23y 83d,19 (12-0-7 63.16%),1 (0.05),←,
13,"Dear, Paul",24y 182d,50 (34-0-16 68.00%),42 (0.84),←,
19,"Dunstall, Jason",26y 318d,134 (106-0-28 79.10%),598 (4.46),←,
6,"Hall, Tony",26y 285d,48 (40-0-8 83.33%),72 (1.50),←,
33,"Hudson, Paul",20y 343d,21 (15-0-6 71.43%),39 (1.86),←,
11,"Jarman, Darren",24y 151d,13 (8-0-5 61.54%),29 (2.23),←,
1,"Jencke, Ray",25y 95d,89 (64-0-25 71.91%),21 (0.24),←,
24,"Langford, Chris",28y 177d,183 (139-1-43 76.23%),27 (0.15),←,
12,"Lawrence, Stephen",22y 67d,40 (26-0-14 65.00%),11 (0.28),←,
44,"Platten, John",28y 103d,128 (97-0-31 75.78%),137 (1.07),←,
18,"Pritchard, Darrin",25y 99d,93 (70-0-23 75.27%),49 (0.53),←,
17,"Tuck, Michael",38y 4d,416 (293-1-122 70.55%),319 (0.77),←,
29,"Whittlesea, Gregory",27y 340d,3 (2-0-1 66.67%),,←,
10,"Wittman, Chris",25y 302d,81 (63-0-18 77.78%),61 (0.75),←,
Totals,Totals,25y 326d,1790 (1321-3-466 73.80%),1957 (1.09),,
C,"Joyce, Alan",48y 250d,38 (30-0-8 78.95%),,←,
