North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",6,2,5,11,,,,3.0,3.0,,1.0,1.0,2.0,,,7.0,5.0,1.0,,3.0,,,79.0
30,"Comben, Charlie",11,9,2,13,,,,2.0,3.0,,1.0,2.0,1.0,1.0,,6.0,9.0,3.0,,8.0,1.0,,87.0
4,"Corr, Aidan",12,3,9,21,,,,1.0,4.0,1.0,,4.0,,3.0,,7.0,12.0,,,10.0,,1.0,89.0
25,"Curtis, Paul",9,4,4,13,1,1.0,,1.0,,3.0,,6.0,,2.0,,2.0,10.0,,1.0,,,,69.0
9,"Davies-Uniacke, Luke",20,3,15,35,1,1.0,,1.0,4.0,5.0,9.0,6.0,1.0,2.0,,17.0,18.0,,,1.0,1.0,,84.0
41 ↓,"Drury, Blake",2,1,4,6,,,,1.0,,1.0,,2.0,,,,2.0,4.0,,,,,,54.0
16,"Fisher, Zac",24,4,10,34,,,,,10.0,1.0,1.0,3.0,2.0,1.0,,8.0,17.0,,,,,,81.0
1,"Greenwood, Hugh",1,1,10,11,,,5.0,5.0,,,,1.0,,,,7.0,5.0,,,4.0,,,72.0
17,"Hardeman, Riley",7,3,4,11,,,,3.0,2.0,,,2.0,,1.0,,3.0,9.0,,,1.0,,,83.0
20,"Larkey, Nick",4,4,4,8,1,2.0,,1.0,,,,2.0,1.0,,,4.0,5.0,,3.0,3.0,,1.0,95.0
35 ↑,"Lazzaro, Charlie",3,,3,6,,,,3.0,1.0,,,3.0,,,,2.0,4.0,,,,,,29.0
11,"McDonald, Luke",10,4,6,16,,,,1.0,6.0,,,3.0,,1.0,,5.0,11.0,,,6.0,,,88.0
10,"McKercher, Colby",21,2,9,30,,,,1.0,4.0,4.0,,3.0,,1.0,,5.0,16.0,,,1.0,5.0,,89.0
29,"Phillips, Will",5,4,14,19,,,,2.0,1.0,1.0,2.0,2.0,2.0,,,6.0,13.0,,,1.0,,,79.0
24,"Powell, Tom",18,2,7,25,,,,3.0,1.0,3.0,7.0,7.0,,3.0,,11.0,14.0,,,1.0,,1.0,77.0
8,"Scott, Bailey",18,6,6,24,,1.0,,1.0,6.0,5.0,2.0,3.0,,2.0,,4.0,18.0,,,2.0,,,87.0
3,"Sheezel, Harry",11,2,10,21,,,,3.0,1.0,5.0,,2.0,,,,8.0,11.0,,,2.0,,,81.0
14,"Shiels, Liam",9,2,6,15,,2.0,,4.0,1.0,,1.0,5.0,,,,1.0,10.0,,1.0,2.0,,,78.0
2,"Stephenson, Jaidyn",11,8,5,16,2,,,2.0,,4.0,,2.0,,1.0,,5.0,11.0,,1.0,1.0,,1.0,80.0
13,"Tucker, Darcy",7,2,2,9,1,,,6.0,2.0,3.0,1.0,1.0,3.0,,,6.0,5.0,,,5.0,,,75.0
6,"Wardlaw, George",14,3,6,20,,1.0,,3.0,1.0,5.0,4.0,3.0,,1.0,,4.0,14.0,,,,,,79.0
38,"Xerri, Tristan",6,2,6,12,,,20.0,4.0,,2.0,2.0,8.0,,5.0,,10.0,1.0,2.0,,7.0,,,84.0
44,"Zurhaar, Cameron",9,2,7,16,1,1.0,,5.0,,2.0,,4.0,2.0,1.0,,7.0,10.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,238,73,154,392,7,10.0,25.0,56.0,50.0,45.0,31.0,75.0,14.0,25.0,,137.0,232.0,6.0,6.0,59.0,7.0,4.0,
Opposition,Opposition,224,63,158,382,17,18.0,45.0,78.0,36.0,67.0,40.0,51.0,25.0,14.0,6.0,155.0,211.0,9.0,8.0,47.0,8.0,10.0,
