Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Bontempelli, Marcus",16,2,11,27,,2.0,,5.0,,5.0,8.0,4.0,,1.0,1.0,19.0,10.0,,1.0,8.0,,1.0,84.0
29,"Bramble, Lachlan",12,3,5,17,,,,3.0,6.0,3.0,1.0,3.0,,,,4.0,9.0,,,1.0,,1.0,85.0
17,"Coffield, Nick",8,6,1,9,,,,2.0,2.0,,,1.0,,1.0,,2.0,7.0,,,3.0,,,79.0
31,"Dale, Bailey",17,6,6,23,,1.0,,1.0,4.0,3.0,2.0,4.0,2.0,1.0,,8.0,15.0,1.0,1.0,2.0,,1.0,90.0
10,"Darcy, Sam",8,2,2,10,1,2.0,8.0,11.0,1.0,3.0,2.0,3.0,2.0,2.0,,8.0,2.0,1.0,2.0,1.0,,1.0,68.0
15,"Duryea, Taylor",12,3,3,15,,,,3.0,,5.0,,1.0,1.0,,,2.0,11.0,,,4.0,,,81.0
44,"English, Tim",9,5,8,17,,,41.0,4.0,2.0,4.0,4.0,1.0,1.0,,,8.0,9.0,,,6.0,,2.0,83.0
27,"Freijah, Joel",10,7,8,18,,,,1.0,2.0,2.0,,,,,,5.0,12.0,,,2.0,,,82.0
24,"Khamis, Buku",9,7,5,14,,,,,3.0,,,1.0,,,,5.0,8.0,2.0,,5.0,,,83.0
21,"Liberatore, Tom",12,2,11,23,,1.0,,7.0,,4.0,7.0,1.0,,1.0,3.0,10.0,12.0,,,1.0,,,81.0
7,"Lobb, Rory",15,9,6,21,,,,3.0,3.0,3.0,,1.0,3.0,,,9.0,11.0,2.0,,3.0,,,100.0
11 ↑,"Macrae, Jack",1,1,2,3,,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,11.0
30,"McNeil, Lachlan",7,3,5,12,,2.0,,5.0,,2.0,1.0,,,,,6.0,6.0,,1.0,2.0,,1.0,86.0
33,"Naughton, Aaron",9,5,1,10,2,1.0,,,,1.0,,4.0,1.0,2.0,,6.0,6.0,1.0,3.0,2.0,,,76.0
25,"Poulter, Caleb",9,3,8,17,,,,5.0,2.0,4.0,1.0,2.0,,,,7.0,11.0,,,5.0,,,83.0
20,"Richards, Ed",21,5,8,29,2,1.0,,6.0,3.0,5.0,9.0,2.0,,,,14.0,13.0,,,1.0,2.0,,84.0
9 ↓,"Sanders, Ryley",7,,10,17,,,,6.0,,2.0,2.0,6.0,,,,4.0,10.0,,,,,1.0,66.0
1,"Treloar, Adam",19,6,12,31,3,,,8.0,2.0,4.0,6.0,5.0,,,2.0,10.0,22.0,1.0,1.0,1.0,,,80.0
2,"Ugle-Hagan, Jamarra",11,4,7,18,4,1.0,,1.0,,2.0,,1.0,,,,10.0,9.0,2.0,3.0,,,,76.0
23,"Vandermeer, Laitham",6,4,4,10,,1.0,,1.0,1.0,1.0,,4.0,,1.0,,2.0,9.0,,,1.0,1.0,2.0,78.0
3,"Weightman, Cody",10,5,4,14,1,,,5.0,1.0,4.0,2.0,3.0,1.0,,,7.0,8.0,1.0,3.0,1.0,,1.0,83.0
14,"West, Rhylee",4,,7,11,,,,6.0,,3.0,,5.0,1.0,3.0,,7.0,4.0,,,,,1.0,77.0
34,"Williams, Bailey",10,4,4,14,,,,1.0,,1.0,,,,,,5.0,9.0,,,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,242,92,138,380,13,17.0,49.0,86.0,32.0,61.0,46.0,52.0,12.0,12.0,6.0,159.0,215.0,11.0,15.0,50.0,3.0,12.0,
Opposition,Opposition,229,72,91,320,7,6.0,44.0,78.0,47.0,39.0,46.0,61.0,14.0,12.0,,142.0,146.0,11.0,4.0,48.0,1.0,5.0,
