Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Doyle, Greg",3,2,3,6,,,2.0,1.0,,,,,2.0,1.0,,,,,,,,,
20,"Febey, Matthew",16,8,8,24,,,,,,,,,2.0,,,,,,,,,,
21,"Febey, Steven",18,8,5,23,,,,1.0,,,,,,1.0,,,,,,,,,
22,"Hilton, Jeff",8,8,4,12,1,,,2.0,,,,,,2.0,,,,,,,,,
15,"Hopgood, Paul",6,1,1,7,,,,,,,,,,2.0,,,,,,,,,
7,"Kowal, Darren",5,,2,7,,,,,,,,,,1.0,,,,,,,,,
16,"Lovell, Andy",20,14,7,27,3,1.0,,2.0,,,,,,,1.0,,,,,,,,
17,"Lovett, Brett",15,6,7,22,,,,1.0,,,,,,1.0,,,,,,,,,
6,"Lovett, Glenn",17,5,12,29,2,2.0,,,,,,,,,,,,,,,,,
3,"Lyon, Garry",20,12,1,21,6,3.0,,2.0,,,,,1.0,2.0,2.0,,,,,,,,
9,"Neitz, David",21,16,1,22,4,,1.0,2.0,,,,,5.0,3.0,3.0,,,,,,,,
4,"Obst, Andrew",9,4,6,15,,1.0,,,,,,,1.0,,,,,,,,,,
19,"Prymke, Paul",4,6,9,13,,,,1.0,,,,,2.0,,,,,,,,,,
24,"Sampson, Clay",1,1,,1,,1.0,,,,,,,,,,,,,,,,,
10,"Seecamp, Marcus",13,7,3,16,,,,,,,,,1.0,2.0,,,,,,,,,
29,"Smith, Shaun",5,5,4,9,3,2.0,,,,,,,,,,,,,,,,,
11,"Stynes, Jim",10,8,7,17,,,12.0,,,,,,3.0,,,,,,,,,,
2,"Tingay, Stephen",22,8,5,27,1,,,3.0,,,,,2.0,1.0,,,,,,,,,
12,"Viney, Todd",2,,7,9,,,,,,,,,,2.0,,,,,,,,,
27,"Wight, Sean",9,2,1,10,,,,,,,,,,1.0,,,,,,,,,
44,"Yze, Adem",2,,1,3,,,,,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,121,94,320,20,11.0,15.0,15.0,,,,,19.0,20.0,6.0,,,,,,,,
Opposition,Opposition,178,65,102,280,7,8.0,11.0,27.0,,,,,20.0,19.0,,,,,,,,,
