Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
5,"Bond, Shane",21y 277d,37 (25-0-12 67.57%),22 (0.59),3 (1-0-2 33.33%),2 (0.67)
3,"Breuer, Shayne",24y 214d,74 (47-1-26 64.19%),79 (1.07),3 (1-0-2 33.33%),2 (0.67)
21,"Brown, David",27y 195d,72 (32-1-39 45.14%),56 (0.78),3 (1-0-2 33.33%),1 (0.33)
26,"Burgoyne, Peter",19y 73d,3 (1-0-2 33.33%),2 (0.67),←,
36,"Carter, Stephen",23y 66d,2 (1-0-1 50.00%),,←,
6,"Cummings, Scott",23y 84d,43 (26-2-15 62.79%),91 (2.12),3 (1-0-2 33.33%),8 (2.67)
19,"Dickie, Donald",24y 339d,3 (1-0-2 33.33%),2 (0.67),←,
4,"Downsborough, Ian",25y 83d,22 (13-0-9 59.09%),5 (0.23),2 (1-0-1 50.00%),
8,"Francis, Fabian",23y 170d,26 (8-0-18 30.77%),21 (0.81),3 (1-0-2 33.33%),4 (1.33)
10,"Francou, Josh",22y 248d,3 (1-0-2 33.33%),3 (1.00),←,
39,"Heuskes, Adam",21y 23d,52 (26-0-26 50.00%),6 (0.12),3 (1-0-2 33.33%),
29,"Kingsley, Adam",21y 235d,3 (1-0-2 33.33%),,←,
20,"Lade, Brendon",20y 276d,3 (1-0-2 33.33%),2 (0.67),←,
22,"Lockwood, Bowen",18y 285d,2 (1-0-1 50.00%),5 (2.50),←,
9,"Lyle, Brayden",24y 37d,29 (15-0-14 51.72%),6 (0.21),3 (1-0-2 33.33%),1 (0.33)
33,"Mead, Darren",26y 14d,3 (1-0-2 33.33%),,←,
14,"Paxman, Stephen",26y 129d,105 (23-0-82 21.90%),18 (0.17),3 (1-0-2 33.33%),
30,"Poole, Darryl",25y 11d,3 (1-0-2 33.33%),5 (1.67),←,
2,"Primus, Matthew",22y 90d,23 (2-0-21 8.70%),5 (0.22),3 (1-0-2 33.33%),
1,"Wanganeen, Gavin",23y 298d,129 (74-3-52 58.53%),63 (0.49),2 (1-0-1 50.00%),
15,"Wilson, Michael",20y 142d,3 (1-0-2 33.33%),,←,
Totals,Totals,23y 52d,640 (301-7-332 47.03%),391 (0.61),,
C,"Cahill, John",56y 350d,50 (28-0-22 56.00%),,3 (1-0-2 33.33%),
