St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Blake, Jason",12,11,8,20,,,3.0,1.0,,2.0,,1.0,,1.0,,3,17,,,4.0,3.0,,100.0
16,"Clarke, Raphael",6,5,8,14,1.0,,,4.0,1.0,2.0,,,,,,2,12,,1.0,1.0,2.0,,74.0
26,"Dal Santo, Nick",16,3,6,22,,,,7.0,2.0,3.0,3.0,1.0,1.0,,,6,16,,,2.0,2.0,1.0,86.0
24,"Dempster, Sean",6,2,10,16,,1.0,,,1.0,3.0,,1.0,,1.0,,7,9,,,1.0,3.0,,93.0
40,"Eddy, Robert",9,7,4,13,1.0,,,1.0,1.0,,,,,,,2,11,,1.0,,1.0,,60.0
25,"Fisher, Sam",17,13,8,25,,,1.0,5.0,4.0,4.0,2.0,,,,,5,19,3.0,,2.0,,2.0,99.0
28,"Gardiner, Charlie",5,5,5,10,,,1.0,1.0,,1.0,1.0,,1.0,,,4,6,1.0,1.0,,,,82.0
19,"Gilbert, Sam",13,9,5,18,1.0,1.0,,2.0,1.0,3.0,,3.0,,2.0,,3,15,,,3.0,2.0,,100.0
18,"Goddard, Brendon",14,9,10,24,,,,3.0,3.0,1.0,,3.0,,1.0,,5,18,1.0,,1.0,3.0,2.0,81.0
1,"Gram, Jason",15,6,7,22,,1.0,,,2.0,4.0,1.0,2.0,,,,3,19,,,,1.0,,87.0
33,"Gwilt, James",7,3,3,10,,,,3.0,,2.0,,2.0,1.0,,,2,8,,,3.0,,1.0,82.0
35,"Harvey, Robert",9,7,11,20,1.0,,,2.0,2.0,,3.0,4.0,,2.0,,8,13,1.0,3.0,,2.0,2.0,54.0
7,"Hayes, Lenny",17,7,13,30,,,,5.0,2.0,2.0,8.0,2.0,1.0,,2.0,15,15,,,2.0,,,83.0
8,"Hudghton, Max",6,5,3,9,,,,,1.0,,,,1.0,,,1,7,,,2.0,,,89.0
38,"Jones, Clinton",8,5,9,17,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,2,16,,1.0,1.0,4.0,,69.0
2,"King, Steven",8,7,8,16,,1.0,12.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,,5,11,,,2.0,,,63.0
23,"Koschitzke, Justin",10,9,5,15,1.0,,5.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,,6,9,2.0,2.0,1.0,,1.0,86.0
32,"McQualter, Andrew",6,6,6,12,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,3,10,,,1.0,,2.0,82.0
44,"Milne, Stephen",12,5,4,16,3.0,,,1.0,2.0,3.0,2.0,,,,,1,14,,1.0,,6.0,,80.0
11,"Montagna, Leigh",18,6,9,27,,,,2.0,3.0,3.0,2.0,4.0,,2.0,,7,19,,,1.0,5.0,1.0,82.0
12,"Riewoldt, Nick",15,11,7,22,5.0,4.0,,,,1.0,,,,,3.0,12,10,5.0,7.0,,,2.0,97.0
13,"Schneider, Adam",11,3,6,17,4.0,1.0,,2.0,,4.0,,,,,1.0,6,11,,,2.0,2.0,1.0,70.0
Totals,Totals,240,144,155,395,17.0,10.0,22.0,46.0,32.0,45.0,29.0,33.0,9.0,13.0,6.0,108,285,13.0,17.0,29.0,36.0,15.0,
Opposition,Opposition,178,100,170,348,9.0,15.0,34.0,43.0,26.0,43.0,28.0,36.0,13.0,9.0,,104,242,12.0,12.0,33.0,24.0,8.0,
