North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",10,3,10,20,,,,1.0,2.0,3.0,1.0,3.0,,,,8.0,12.0,,,2.0,4.0,,90.0
50,"Brown, Ben",11,8,,11,1,3.0,,1.0,,5.0,,2.0,1.0,1.0,,7.0,4.0,6.0,3.0,3.0,,1.0,88.0
15,"Dal Santo, Nick",12,5,12,24,,,1.0,5.0,1.0,6.0,3.0,1.0,,,,6.0,18.0,,1.0,1.0,,1.0,71.0
38,"Daw, Majak",5,1,3,8,,1.0,12.0,5.0,,1.0,2.0,2.0,1.0,,,6.0,2.0,1.0,1.0,4.0,,1.0,70.0
14,"Dumont, Trent",14,4,10,24,,1.0,1.0,7.0,2.0,4.0,7.0,,2.0,,,15.0,11.0,,,,,,88.0
11,"Firrito, Michael",4,2,3,7,,,,2.0,4.0,,,1.0,,1.0,,2.0,4.0,,,8.0,,,91.0
43,"Gibson, Sam",13,4,5,18,,,,7.0,1.0,5.0,3.0,3.0,2.0,,,9.0,11.0,1.0,,1.0,,,95.0
22,"Goldstein, Todd",1,3,7,8,,,39.0,4.0,,,2.0,1.0,,,,5.0,4.0,,,3.0,,1.0,83.0
29,"Harvey, Brent",11,4,2,13,1,1.0,,3.0,1.0,4.0,3.0,3.0,,2.0,,5.0,9.0,,,1.0,4.0,1.0,89.0
34,"Macmillan, Jamie",10,7,5,15,,,,1.0,3.0,,1.0,3.0,,1.0,,2.0,14.0,,,2.0,,,87.0
21,"McDonald, Luke",2,2,1,3,,,,1.0,,1.0,,1.0,,,,,3.0,,,2.0,,,35.0
2,"McKenzie, Brad",7,3,7,14,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,2.0,11.0,,,3.0,,,79.0
17,"Mullett, Aaron",17,2,4,21,,2.0,,1.0,1.0,4.0,2.0,1.0,2.0,,,10.0,10.0,,,,,,79.0
20,"Petrie, Drew",7,4,1,8,3,,,1.0,,2.0,,2.0,1.0,2.0,,4.0,4.0,2.0,2.0,4.0,,1.0,94.0
44,"Ray, Farren",10,1,7,17,,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,8.0,7.0,,,1.0,,,81.0
25,"Tarrant, Robbie",13,6,13,26,,,1.0,4.0,7.0,2.0,2.0,3.0,3.0,,,12.0,14.0,2.0,,10.0,,,93.0
12,"Thomas, Lindsay",7,2,5,12,3,1.0,,4.0,,,3.0,5.0,2.0,2.0,,7.0,5.0,,2.0,,,,82.0
16,"Thompson, Scott",10,5,5,15,,,,,3.0,3.0,,5.0,3.0,5.0,,4.0,11.0,,,3.0,,,96.0
41,"Wagner, Corey",3,1,4,7,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,6.0,2.0,,,,,,77.0
8,"Wells, Daniel",16,3,14,30,,,,3.0,1.0,7.0,9.0,1.0,1.0,,2.0,15.0,15.0,,,1.0,,,71.0
32,"Wood, Mason",14,5,6,20,2,3.0,,4.0,,2.0,,3.0,5.0,1.0,,14.0,7.0,1.0,3.0,,,1.0,88.0
7,"Ziebell, Jack",15,5,4,19,1,,,3.0,1.0,4.0,4.0,3.0,3.0,,,8.0,11.0,,1.0,2.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,80,128,340,11,18.0,54.0,64.0,30.0,55.0,45.0,47.0,29.0,18.0,2.0,155.0,189.0,13.0,13.0,51.0,8.0,7.0,
Opposition,Opposition,173,65,97,270,14,9.0,45.0,68.0,35.0,48.0,41.0,54.0,18.0,29.0,4.0,127.0,148.0,11.0,8.0,68.0,9.0,7.0,
