Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",20y 92d,30 (14-1-15 48.33%),7 (0.23),←,
6,"Bate, Matthew",20y 360d,35 (15-0-20 42.86%),28 (0.80),←,
21,"Bell, Daniel",23y 35d,53 (21-1-31 40.57%),1 (0.02),←,
32,"Bruce, Cameron",28y 231d,170 (79-1-90 46.76%),185 (1.09),←,
1,"Buckley, Simon",21y 30d,9 (1-0-8 11.11%),1 (0.11),←,
36,"Davey, Aaron",24y 343d,90 (43-1-46 48.33%),125 (1.39),←,
8,"Frawley, James",19y 241d,13 (5-0-8 38.46%),,←,
20,"Garland, Colin",20y 20d,7 (1-0-6 14.29%),1 (0.14),←,
18,"Green, Brad",27y 66d,174 (82-1-91 47.41%),218 (1.25),←,
40,"Jamar, Mark",24y 283d,57 (24-1-32 42.98%),18 (0.32),←,
11,"Johnson, Paul",23y 327d,31 (9-0-22 29.03%),4 (0.13),30 (8-0-22 26.67%),4 (0.13)
2,"Jones, Nathan",20y 119d,37 (9-1-27 25.68%),18 (0.49),←,
23,"McDonald, James",31y 226d,206 (93-1-112 45.39%),49 (0.24),←,
5,"McLean, Brock",22y 68d,69 (32-1-36 47.10%),30 (0.43),←,
7,"Miller, Brad",24y 317d,98 (39-1-58 40.31%),41 (0.42),←,
22,"Moloney, Brent",24y 111d,66 (29-1-36 44.70%),16 (0.24),43 (17-0-26 39.53%),10 (0.23)
10,"Morton, Cale",18y 121d,8 (1-0-7 12.50%),5 (0.63),←,
24,"Robertson, Russell",29y 176d,213 (102-1-110 48.12%),396 (1.86),←,
44,"Valenti, Shane",21y 110d,1 (0-0-1 0.00%),,←,
37,"Warnock, Matthew",24y 45d,7 (2-0-5 28.57%),1 (0.14),←,
34,"White, Jeff",31y 89d,261 (121-1-139 46.55%),110 (0.42),229 (108-1-120 47.38%),92 (0.40)
39,"Wonaeamirri, Austin",19y 229d,6 (1-0-5 16.67%),10 (1.67),←,
Totals,Totals,23y 265d,1641 (723-13-905 44.06%),1264 (0.77),,
C,"Bailey, Dean",41y 121d,8 (1-0-7 12.50%),,←,
