Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",24y 25d,13 (4-2-7 38.46%),1 (0.08),←,
22,"Breust, Luke",31y 184d,247 (158-2-87 64.37%),458 (1.85),←,
30,"Butler, Sam",19y 93d,1 (0-0-1 0.00%),,←,
12,"Day, Will",20y 343d,22 (5-0-17 22.73%),1 (0.05),←,
8,"Frost, Sam",28y 259d,138 (51-2-85 37.68%),8 (0.06),47 (15-2-30 34.04%),
24,"Grainger-Barras, Denver",20y 27d,13 (5-1-7 42.31%),,←,
19,"Gunston, Jack",30y 210d,218 (134-1-83 61.70%),413 (1.89),204 (129-1-74 63.48%),393 (1.93)
15,"Hardwick, Blake",25y 98d,111 (51-2-58 46.85%),6 (0.05),←,
4,"Impey, Jarman",26y 309d,140 (68-0-72 48.57%),55 (0.39),65 (28-0-37 43.08%),21 (0.32)
23,"Koschitzke, Jacob",21y 307d,25 (7-2-16 32.00%),38 (1.52),←,
2,"Lewis, Mitch",23y 212d,42 (15-2-25 38.10%),65 (1.55),←,
18,"Lynch, Max",23y 244d,8 (3-0-5 37.50%),3 (0.38),5 (1-0-4 20.00%),3 (0.60)
31,"Macdonald, Connor",19y 121d,9 (3-0-6 33.33%),5 (0.56),←,
32,"Maginness, Finn",21y 80d,11 (3-0-8 27.27%),2 (0.18),←,
13,"Moore, Dylan",22y 283d,39 (12-1-26 32.05%),45 (1.15),←,
1,"Morrison, Harry",23y 183d,65 (28-1-36 43.85%),14 (0.22),←,
11,"Nash, Conor",23y 290d,37 (17-1-19 47.30%),14 (0.38),←,
44,"Newcombe, Jai",20y 285d,16 (6-2-8 43.75%),3 (0.19),←,
10,"OMeara, Jaeger",28y 80d,131 (58-2-71 45.04%),65 (0.50),87 (40-2-45 47.13%),38 (0.44)
14,"Scrimshaw, Jack",23y 252d,56 (19-1-36 34.82%),4 (0.07),52 (19-1-32 37.50%),4 (0.08)
6,"Sicily, James",27y 128d,102 (53-1-48 52.45%),58 (0.57),←,
20,"Wingard, Chad",28y 289d,200 (97-2-101 49.00%),283 (1.41),53 (21-1-31 40.57%),51 (0.96)
5,"Worpel, James",23y 110d,77 (32-2-43 42.86%),29 (0.38),←,
Totals,Totals,24y 112d,1721 (829-27-865 48.17%),1570 (0.91),,
C,"Mitchell, Sam",39y 214d,9 (3-0-6 33.33%),,←,
