Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 180d,107 (44-2-61 42.06%),32 (0.30),←,
18,"Banfield, Todd",20y 320d,29 (7-0-22 24.14%),34 (1.17),←,
43,"Bewick, Rohan",21y 216d,5 (0-0-5 0.00%),2 (0.40),←,
20,"Black, Simon",32y 41d,281 (158-4-119 56.94%),160 (0.57),←,
1,"Clark, Mitch",23y 207d,72 (28-2-42 40.28%),45 (0.63),←,
39,"Drummond, Josh",28y 25d,74 (35-2-37 48.65%),31 (0.42),←,
11,"Hanley, Pearce",22y 180d,19 (3-0-16 15.79%),3 (0.16),←,
26,"Harwood, Ryan",19y 280d,7 (2-0-5 28.57%),3 (0.43),←,
23,"Leuenberger, Matthew",22y 341d,51 (18-1-32 36.27%),7 (0.14),←,
36,"Maguire, Matt",26y 349d,116 (60-1-55 52.16%),19 (0.16),17 (6-0-11 35.29%),
9,"McGrath, Ashley",27y 359d,162 (82-2-78 51.23%),117 (0.72),←,
21,"Merrett, Daniel",26y 153d,110 (45-3-62 42.27%),17 (0.15),←,
34,"OBrien, Jesse",20y 90d,8 (0-0-8 0.00%),1 (0.13),←,
24,"Patfull, Joel",26y 158d,106 (43-3-60 41.98%),21 (0.20),←,
31,"Polkinghorne, James",22y 113d,46 (18-1-27 40.22%),28 (0.61),←,
6,"Power, Luke",31y 126d,268 (148-3-117 55.78%),216 (0.81),←,
30,"Redden, Jack",20y 156d,39 (13-1-25 34.62%),16 (0.41),←,
37,"Retzlaff, Bryce",19y 319d,2 (0-0-2 0.00%),,←,
10,"Rich, Daniel",20y 341d,53 (21-1-31 40.57%),28 (0.53),←,
38,"Rockliff, Tom",21y 81d,27 (5-0-22 18.52%),8 (0.30),←,
3,"Sheldon, Sam",22y 67d,25 (13-1-11 54.00%),1 (0.04),←,
32,"Stiller, Cheynee",25y 11d,83 (33-3-47 41.57%),19 (0.23),←,
Totals,Totals,24y 4d,1690 (776-30-884 45.92%),808 (0.48),,
C,"Voss, Michael",35y 311d,53 (21-1-31 40.57%),,←,
