Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Bevan, Paul",7,6,9,16,1,,,2.0,2.0,,1.0,,1.0,,,6.0,9.0,,,1.0,1.0,,98.0
6,"Bolton, Craig",8,4,2,10,,,,2.0,1.0,,,1.0,1.0,1.0,,3.0,5.0,,,5.0,,,85.0
24,"Bolton, Jude",10,1,8,18,1,1.0,,7.0,2.0,2.0,4.0,2.0,3.0,1.0,,12.0,7.0,,,1.0,,,82.0
7,"Brennan, Luke",5,,5,10,,2.0,,,,2.0,2.0,,1.0,,,7.0,2.0,,,1.0,,1.0,66.0
32,"Buchanan, Amon",9,5,9,18,,,,4.0,3.0,5.0,2.0,1.0,,,2.0,4.0,14.0,,1.0,,3.0,1.0,68.0
2,"Davis, Nick",11,9,4,15,4,2.0,,,1.0,3.0,1.0,3.0,,1.0,1.0,5.0,10.0,2.0,6.0,,2.0,1.0,80.0
10,"Everitt, Peter",5,2,2,7,2,,17.0,,,1.0,,2.0,,,,1.0,6.0,1.0,2.0,2.0,,,65.0
12,"Fosdike, Nic",12,6,4,16,,,,2.0,,4.0,3.0,1.0,,,,6.0,10.0,,,,,1.0,78.0
37,"Goodes, Adam",17,10,3,20,,1.0,2.0,3.0,4.0,7.0,2.0,6.0,2.0,5.0,3.0,9.0,11.0,2.0,,2.0,3.0,2.0,90.0
39,"Grundy, Heath",5,2,4,9,,,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,4.0,5.0,,,3.0,,,83.0
1,"Hall, Barry",14,10,4,18,6,1.0,,,1.0,4.0,,4.0,,2.0,,8.0,10.0,4.0,3.0,,,1.0,81.0
16,"Jolly, Darren",8,9,8,16,1,,16.0,4.0,2.0,4.0,2.0,5.0,1.0,,,7.0,10.0,3.0,2.0,3.0,1.0,1.0,65.0
17,"Kennelly, Tadhg",9,2,6,15,,,,2.0,2.0,2.0,4.0,1.0,,1.0,,6.0,9.0,,,2.0,4.0,1.0,84.0
31,"Kirk, Brett",5,3,15,20,,1.0,,7.0,1.0,1.0,5.0,3.0,,,,9.0,12.0,,,,,,94.0
9,"Malceski, Nick",8,4,3,11,,,,1.0,4.0,2.0,,2.0,,2.0,,3.0,8.0,,,4.0,2.0,1.0,95.0
4,"Mathews, Ben",8,1,2,10,,,,4.0,,3.0,1.0,1.0,1.0,,,2.0,8.0,,,,,1.0,80.0
3,"McVeigh, Jarrad",10,4,8,18,,,,,2.0,2.0,1.0,5.0,,,,7.0,11.0,1.0,,2.0,,2.0,82.0
5,"OKeefe, Ryan",12,8,3,15,2,1.0,,6.0,1.0,2.0,,3.0,1.0,,,8.0,7.0,3.0,5.0,,1.0,2.0,96.0
19,"OLoughlin, Michael",5,4,1,6,,,,,1.0,1.0,,1.0,,1.0,,2.0,4.0,1.0,2.0,,,1.0,80.0
25,"Richards, Ted",4,1,3,7,,,,3.0,1.0,,,1.0,3.0,1.0,,5.0,3.0,1.0,1.0,3.0,2.0,1.0,96.0
36,"Schmidt, Tim",5,1,5,10,1,1.0,,3.0,,3.0,4.0,1.0,,,,3.0,7.0,,1.0,2.0,,,65.0
13,"Schneider, Adam",12,7,7,19,3,,,3.0,1.0,3.0,4.0,1.0,,,,10.0,9.0,2.0,3.0,,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,99,115,304,21,12.0,36.0,54.0,31.0,53.0,37.0,45.0,14.0,16.0,6.0,127.0,177.0,20.0,26.0,31.0,19.0,17.0,
Opposition,Opposition,157,77,127,284,10,12.0,23.0,43.0,27.0,46.0,22.0,50.0,16.0,14.0,,103.0,184.0,7.0,14.0,43.0,26.0,5.0,
