Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",9,4,12,21,1,,,1.0,2.0,1.0,4.0,,1.0,,,,,,,,,,
34,"Bamford, Scott",16,6,4,20,1,3.0,,,,6.0,2.0,,,,,,,,,,,,
9,"Boyd, Brad",16,5,11,27,1,1.0,1.0,2.0,3.0,8.0,5.0,,1.0,1.0,,,,,,,,,
36,"Bradshaw, Daniel",6,4,1,7,,1.0,,1.0,,,,,,,,,,,,,,,
1,"Champion, Richard",12,8,1,13,1,,,,,10.0,,1.0,,,,,,,,,,,
16,"Clarke, Matthew",7,3,4,11,,2.0,6.0,,1.0,4.0,4.0,1.0,,1.0,,,,,,,,,
14,"Dickfos, Danny",4,2,5,9,,,,,2.0,,,1.0,,,,,,,,,,,
27,"Keating, Clark",6,3,3,9,,2.0,6.0,,1.0,5.0,1.0,,,,,,,,,,,,
41,"Kennedy, Matthew",9,2,5,14,,,1.0,,4.0,2.0,,1.0,,,,,,,,,,,
44,"Lappin, Nigel",15,6,3,18,,,,,4.0,5.0,,1.0,,,,,,,,,,,
15,"Lawrence, Steven",7,6,3,10,1,1.0,,,1.0,4.0,,,,1.0,,,,,,,,,
23,"Leppitsch, Justin",12,5,5,17,1,1.0,,,2.0,,,1.0,,3.0,,,,,,,,,
42,"Lynch, Tristan",15,11,10,25,,,,,,2.0,,1.0,3.0,,,,,,,,,,
4,"McRae, Craig",6,2,10,16,,1.0,,,4.0,2.0,,,,1.0,,,,,,,,,
39,"Notting, Tim",8,3,6,14,,,,1.0,4.0,1.0,1.0,,2.0,,,,,,,,,,
21,"OBree, Shane",9,2,3,12,,,,,1.0,1.0,1.0,,,,,,,,,,,,
24,"Picken, Marcus",,,1,1,,,,,,,,,,,,,,,,,,,
6,"Power, Luke",8,6,4,12,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,
5,"Scott, Brad",10,3,9,19,,,,,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,
22,"Scott, Chris",10,1,10,20,1,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,
13,"Voss, Brett",7,4,3,10,,,,,3.0,,,,1.0,2.0,,,,,,,,,
33,"White, Darryl",8,5,4,12,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,91,117,317,7,17.0,14.0,8.0,35.0,57.0,22.0,8.0,11.0,13.0,,,,,,,,,
Opposition,Opposition,193,79,128,321,13,16.0,18.0,18.0,42.0,57.0,17.0,11.0,13.0,11.0,6.0,,,,,,,,
