West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Armstrong, Steven",5,3,7,12,1.0,1.0,,,,2.0,1.0,3.0,1.0,1.0,,4,8,,2.0,1.0,,,86.0
10,"Braun, Michael",16,8,10,26,1.0,,,1.0,,5.0,1.0,4.0,,3.0,,3,22,,,3.0,,,88.0
20,"Cox, Dean",8,4,4,12,2.0,1.0,19.0,1.0,1.0,3.0,1.0,,1.0,,2.0,3,9,,,2.0,,,70.0
45,"Davis, Ryan",3,2,2,5,,,,4.0,,,,,1.0,,,3,2,1.0,,1.0,,,46.0
18,"Ebert, Brad",18,10,10,28,1.0,1.0,,6.0,,1.0,5.0,3.0,,,,14,15,2.0,,,2.0,2.0,75.0
32,"Embley, Andrew",20,11,9,29,2.0,1.0,,1.0,4.0,3.0,1.0,1.0,2.0,,,7,22,2.0,2.0,2.0,,,85.0
7,"Fletcher, Chad",11,6,18,29,,,,6.0,,4.0,5.0,,1.0,,1.0,10,19,,,1.0,1.0,3.0,88.0
23,"Glass, Darren",5,4,11,16,,,,2.0,2.0,,,,1.0,,,5,10,1.0,,7.0,,,76.0
19,"Houlihan, Tim",12,4,8,20,,,,2.0,1.0,4.0,1.0,2.0,2.0,,,3,16,,,2.0,1.0,1.0,77.0
38,"Jones, Brett",13,12,11,24,,,,2.0,7.0,1.0,,7.0,,1.0,,7,18,1.0,,4.0,,,83.0
17,"Kennedy, Josh",5,5,6,11,1.0,,,,,1.0,,5.0,,3.0,,3,8,1.0,1.0,,,,87.0
21,"Lynch, Quinten",13,8,4,17,,1.0,7.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,,5,13,,,,,1.0,76.0
42,"Maister, Beau",12,4,3,15,,,,,8.0,1.0,,2.0,2.0,1.0,,6,10,1.0,,6.0,1.0,,90.0
13,"Masten, Chris",9,5,9,18,1.0,,,5.0,2.0,2.0,1.0,8.0,,1.0,,5,13,,1.0,2.0,,,58.0
27,"McKinley, Ben",9,3,1,10,2.0,3.0,,2.0,,1.0,,1.0,1.0,,,4,5,,1.0,,,,92.0
11,"Priddis, Matt",16,3,18,34,,1.0,,7.0,1.0,6.0,8.0,3.0,1.0,,3.0,18,16,,,,5.0,,87.0
24,"Rosa, Matt",14,8,21,35,,1.0,,1.0,1.0,2.0,,3.0,,1.0,,10,25,2.0,,2.0,1.0,,86.0
31,"Schofield, Will",9,7,2,11,,,,1.0,4.0,2.0,1.0,3.0,1.0,,,4,9,1.0,,4.0,1.0,,80.0
37,"Selwood, Adam",9,2,4,13,,,1.0,1.0,2.0,1.0,,1.0,2.0,,,3,10,,,3.0,,,90.0
41,"Staker, Brent",9,4,5,14,1.0,,,4.0,,2.0,,3.0,,3.0,,6,8,,,3.0,,2.0,84.0
5,"Stenglein, Tyson",9,5,8,17,,,,2.0,,,,1.0,2.0,1.0,,8,9,1.0,,7.0,,,95.0
44,"Wirrpanda, David",15,5,3,18,2.0,3.0,,1.0,2.0,4.0,1.0,2.0,1.0,,,8,9,,2.0,1.0,,1.0,99.0
Totals,Totals,240,123,174,414,14.0,13.0,27.0,51.0,37.0,51.0,28.0,53.0,20.0,16.0,6.0,139,276,13.0,9.0,51.0,12.0,10.0,
Opposition,Opposition,199,104,146,345,5.0,17.0,27.0,63.0,33.0,47.0,30.0,42.0,17.0,20.0,,117,225,7.0,4.0,50.0,16.0,1.0,
