Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",27y 120d,179 (103-0-76 57.54%),159 (0.89),56 (19-0-37 33.93%),39 (0.70)
10,"Cook, Troy",26y 321d,122 (51-0-71 41.80%),55 (0.45),79 (27-0-52 34.18%),44 (0.56)
24,"Croad, Trent",23y 112d,116 (60-1-55 52.16%),135 (1.16),32 (16-0-16 50.00%),55 (1.72)
33,"Farmer, Jeff",26y 5d,148 (66-0-82 44.59%),301 (2.03),30 (14-0-16 46.67%),42 (1.40)
14,"Grover, Antoni",23y 110d,52 (19-0-33 36.54%),6 (0.12),←,
42,"Haddrill, Robert",22y 152d,21 (10-0-11 47.62%),,←,
4,"Hasleby, Paul",22y 17d,76 (26-0-50 34.21%),59 (0.78),←,
43,"Hayden, Roger",22y 202d,16 (9-0-7 56.25%),,←,
11,"Headland, Des",22y 159d,64 (47-0-17 73.44%),63 (0.98),12 (7-0-5 58.33%),11 (0.92)
28,"Koops, Steven",24y 340d,75 (30-0-45 40.00%),49 (0.65),←,
20,"Longmuir, Justin",22y 159d,69 (23-0-46 33.33%),95 (1.38),←,
8,"McManus, Shaun",27y 140d,136 (45-0-91 33.09%),66 (0.49),←,
18,"McPharlin, Luke",21y 210d,25 (13-0-12 52.00%),10 (0.40),13 (5-0-8 38.46%),7 (0.54)
34,"Medhurst, Paul",21y 200d,33 (16-0-17 48.48%),62 (1.88),←,
23,"Parker, Shane",30y 131d,153 (50-0-103 32.68%),9 (0.06),←,
29,"Pavlich, Matthew",21y 180d,74 (25-0-49 33.78%),72 (0.97),←,
12,"Polak, Graham",19y 13d,18 (11-0-7 61.11%),,←,
31,"Sandilands, Aaron",20y 205d,10 (7-0-3 70.00%),4 (0.40),←,
3,"Schammer, Byron",18y 8d,9 (6-0-3 66.67%),1 (0.11),←,
35,"Siegert, Andrew",21y 162d,25 (10-0-15 40.00%),1 (0.04),←,
2,"Simmonds, Troy",24y 351d,73 (36-0-37 49.32%),23 (0.32),33 (16-0-17 48.48%),16 (0.48)
19,"Walker, James",24y 165d,88 (29-0-59 32.95%),9 (0.10),←,
Totals,Totals,23y 141d,1582 (692-1-889 43.74%),1179 (0.75),,
C,"Connolly, Chris",40y 96d,36 (18-0-18 50.00%),,35 (17-0-18 48.57%),
