Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",22y 352d,22 (12-0-10 54.55%),31 (1.41),←,
21,"Barlow, Michael",22y 197d,13 (9-0-4 69.23%),15 (1.15),←,
26,"Bradley, Kepler",24y 232d,80 (23-1-56 29.38%),43 (0.54),31 (10-0-21 32.26%),29 (0.94)
15,"Crowley, Ryan",26y 120d,92 (45-0-47 48.91%),71 (0.77),←,
40,"de Boer, Matt",20y 115d,27 (12-0-15 44.44%),7 (0.26),←,
41,"Duffield, Paul",25y 148d,59 (25-0-34 42.37%),17 (0.29),←,
13,"Fyfe, Nat",18y 288d,10 (7-0-3 70.00%),10 (1.00),←,
14,"Grover, Antoni",30y 114d,173 (75-0-98 43.35%),25 (0.14),←,
4,"Hasleby, Paul",29y 21d,201 (88-0-113 43.78%),122 (0.61),←,
43,"Hayden, Roger",29y 206d,116 (61-0-55 52.59%),13 (0.11),←,
32,"Hill, Stephen",20y 63d,36 (16-0-20 44.44%),21 (0.58),←,
5,"Ibbotson, Garrick",22y 110d,51 (18-0-33 35.29%),15 (0.29),←,
37,"Johnson, Michael",25y 256d,93 (47-0-46 50.54%),28 (0.30),←,
9,"McPhee, Adam",27y 270d,181 (75-1-105 41.71%),97 (0.54),39 (16-0-23 41.03%),14 (0.36)
2,"Morabito, Anthony",18y 247d,14 (10-0-4 71.43%),9 (0.64),←,
16,"Mundy, David",24y 348d,122 (57-0-65 46.72%),43 (0.35),←,
10,"Palmer, Rhys",21y 140d,33 (12-0-21 36.36%),15 (0.45),←,
29,"Pavlich, Matthew",28y 184d,227 (99-0-128 43.61%),448 (1.97),←,
24,"Roberton, Dylan",19y 12d,4 (4-0-0 100.00%),1 (0.25),←,
31,"Sandilands, Aaron",27y 209d,149 (74-0-75 49.66%),59 (0.40),←,
36,"Silvagni, Alex",22y 277d,11 (8-0-3 72.73%),3 (0.27),←,
47,"van Berlo, Jay",21y 288d,15 (10-0-5 66.67%),5 (0.33),←,
Totals,Totals,24y 41d,1729 (787-2-940 45.52%),1098 (0.64),,
C,"Harvey, Mark",45y 22d,65 (26-0-39 40.00%),,←,
