Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Brand, Kaiden",9,8,6,15,,,,1.0,2.0,1.0,,1.0,1.0,,,3.0,11.0,,,4.0,,,94.0
22,"Breust, Luke",10,6,4,14,3,1.0,,3.0,,4.0,,2.0,1.0,,,4.0,10.0,1.0,2.0,,,1.0,85.0
9,"Burgoyne, Shaun",15,2,7,22,,,,6.0,,6.0,4.0,4.0,4.0,1.0,,11.0,12.0,,,3.0,,1.0,68.0
5,"Burton, Ryan",15,7,6,21,,,,1.0,4.0,3.0,1.0,2.0,,,,6.0,12.0,,,4.0,,1.0,81.0
18,"Ceglar, Jonathon",4,4,6,10,1,,33.0,2.0,,1.0,1.0,1.0,,1.0,,7.0,3.0,2.0,1.0,2.0,,,81.0
12,"Frawley, James",11,7,4,15,,,,,3.0,1.0,,3.0,,2.0,,6.0,9.0,2.0,,4.0,,,95.0
19,"Gunston, Jack",20,8,4,24,5,3.0,,1.0,,7.0,1.0,1.0,1.0,1.0,3.0,9.0,14.0,,3.0,4.0,,1.0,95.0
15,"Hardwick, Blake",7,2,9,16,,,,,2.0,,1.0,4.0,1.0,,,8.0,9.0,,,4.0,,,82.0
31,"Henderson, Ricky",15,8,6,21,2,1.0,,3.0,,3.0,,4.0,1.0,1.0,,6.0,14.0,,1.0,1.0,,,78.0
4,"Impey, Jarman",12,5,1,13,,1.0,,,2.0,3.0,,,,,,3.0,9.0,,,2.0,2.0,,70.0
42,"Miles, Teia",10,4,8,18,,,,1.0,2.0,1.0,1.0,,1.0,,,4.0,15.0,,,2.0,1.0,,83.0
3,"Mitchell, Tom",23,6,20,43,,,,4.0,1.0,7.0,13.0,3.0,3.0,,2.0,22.0,22.0,,,2.0,2.0,2.0,93.0
35,"Morrison, Harry",12,6,10,22,,1.0,,1.0,1.0,2.0,1.0,2.0,,,,6.0,15.0,,1.0,3.0,,2.0,75.0
10,"OMeara, Jaeger",12,1,18,30,,,,4.0,2.0,3.0,7.0,4.0,,,,15.0,16.0,1.0,,2.0,1.0,,88.0
28,"Puopolo, Paul",8,5,3,11,,,,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,5.0,7.0,,1.0,1.0,,,82.0
2,"Roughead, Jarryd",9,4,6,15,1,1.0,12.0,4.0,1.0,,3.0,1.0,,,,6.0,9.0,1.0,2.0,,,1.0,81.0
25,"Schoenmakers, Ryan",5,1,3,8,,2.0,,4.0,,1.0,,,1.0,,,5.0,2.0,1.0,,2.0,,,72.0
26,"Shiels, Liam",11,1,10,21,,,,6.0,1.0,3.0,3.0,6.0,1.0,2.0,,8.0,13.0,,,,,,86.0
16,"Smith, Isaac",13,6,8,21,2,,,,3.0,1.0,1.0,2.0,,1.0,,9.0,12.0,,,,1.0,,84.0
24,"Stratton, Ben",14,11,5,19,,,,2.0,5.0,1.0,1.0,,,,,6.0,13.0,2.0,,8.0,,,93.0
11,"Whitecross, Brendan",6,3,3,9,1,,,1.0,,4.0,,2.0,1.0,,,3.0,5.0,1.0,,1.0,,,69.0
38,"Worpel, James",12,3,4,16,1,,,5.0,,4.0,2.0,1.0,,,,8.0,8.0,,,1.0,,1.0,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,253,108,151,404,16,11.0,45.0,51.0,30.0,58.0,41.0,46.0,17.0,10.0,5.0,160.0,240.0,11.0,11.0,50.0,7.0,10.0,
Opposition,Opposition,224,105,160,384,16,7.0,41.0,60.0,41.0,49.0,37.0,54.0,10.0,17.0,1.0,131.0,249.0,12.0,9.0,51.0,10.0,11.0,
